Bank,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23,4/30/23,5/31/23,6/30/23,7/31/23,8/31/23,9/30/23,10/31/23,11/30/23,12/31/23
NWBI.OQ,-0.061239731,0.00159109,0.073073868,0.037749815,0.056348074,0.001350439,0.005394471,0.04091214,0.012242268,0.001909612,0.154383736,-0.007705008,-0.053244592,0.06268307,-0.071664829,-0.041567696,-0.046468401,0.014294997,0.031390135,-0.041614907,0.119248218,-0.023161552,0.003556609,-0.011813349,0.007172744,-0.02611276,0.009140768,0.002415459,0.038554217,0.008700696,0.036227717,0.011098779,-0.049396268,-0.06812933,0.110904585,-0.055214724,0.041322314,0.054421769,-0.087634409,0.027106659,-0.037865749,0.050089445,-0.026121522,-0.078134111,0.036685642,0.02928615,-0.013633669,-0.000600962,-0.054419723,-0.116693164,-0.167026638,-0.082973207,-0.061262959,0.026606426,-0.036674817,0.026395939,-0.090009891,0.159782609,0.108716026,0.076923077,0.000784929,0.10745098,0.023371105,-0.028373702,0.008547009,-0.036723164,-0.024193548,-0.021788129,0.019969278,0.039156627,-0.037681159,0.06626506,-0.003531073,-0.002126152,-0.040482955,-0.061435973,0.016561514,-0.006982157,0.1234375,-0.021557719,-0.039800995,0.11472983,0.015272244,-0.085676913,0.011444921,-0.022630835,-0.129522431,-0.028262677,-0.100940975,0.008563273,0.166037736,-0.110032362,-0.07,0.018572825,0.069097889,0.120287253
NWFL.OQ,-0.033089533,-0.04142651,0.028184879,0.049707596,-0.016364877,-0.008849571,0.000714268,0.027837299,0.016666658,-0.009562854,0.146551737,-0.003308299,0.101086327,0.018087138,0.106864065,-0.095573919,0.045980079,0.086118274,0.013964478,0.028011226,0.039509006,-0.02129751,0.012052226,0.09163083,-0.048181818,-0.06017192,0.019308943,-0.015952144,0.054373522,0.153747598,0.04386452,0.043617021,-0.002038736,-0.029622063,-0.065526316,-0.070684314,-0.111515152,0.045020464,0.006527415,0.043450065,-0.004039776,0.086115445,-0.005458202,-0.112651646,0.028971354,-0.012970579,0.121794872,0.111428571,-0.12596401,-0.091764706,-0.135362694,-0.115168539,0.036613757,0.012249898,-0.022993142,0.021882742,-0.017373737,-0.059210526,0.178321678,-0.029302671,-0.056935422,0.034846029,0.041895067,-0.04208944,-0.003138486,0.023219205,-0.034615385,0.015936255,0.008235294,0.017891871,0.008406572,-0.015157257,0.06964217,0.011151079,0.017075774,-0.019937041,-0.061741613,-0.077215671,0.0713108,-0.018853405,0.042352941,0.068472536,0.126056338,0.045653533,0.027212919,-0.012518195,-0.132665094,-0.086335826,-0.102678571,0.224295191,0.078564172,-0.148194662,-0.050497604,-0.005822981,0.081999219,0.187657885
OCFC.OQ,-0.115327009,-0.041196388,0.040612125,0.101809955,-0.042864476,-0.025475999,0.037974684,0.050901379,-0.028254289,0.073727934,0.147001934,0.266020236,-0.053946054,0.027455121,-0.034772182,-0.01863354,-0.04159132,0.023396226,-0.001474926,-0.078286558,0.101362179,0.009457985,0,-0.054054054,0.007619048,-0.021550095,0.033616692,0.008598131,0.086730912,0.021828104,-0.026368491,0.001028454,-0.067808219,-0.069801616,0.017772512,-0.126503686,0.06663705,0.049562682,-0.045238095,0.046550291,-0.05401112,0.043240974,-0.018108652,-0.13852459,0.122740247,0.013983051,0.002089427,0.065054212,-0.089271731,-0.121238177,-0.221624266,0.059082338,-0.008902077,0.055688623,-0.131026659,0.018929504,-0.122998078,0.093498904,0.053440214,0.181357007,-0.025228127,0.196585903,0.101702715,-0.045112782,-0.032808399,-0.057440072,-0.064299424,0.09025641,0.007055503,0.035497431,-0.070365359,0.077147016,0.022522523,-0.014096916,-0.101876676,-0.068159204,0.076882007,-0.051561725,0.074751699,-0.054474708,-0.041152263,0.211373391,0.034543844,-0.090325342,0.125647059,-0.008361204,-0.220910624,-0.134199134,-0.1125,0.1,0.192701665,-0.094471283,-0.142264375,-0.125086386,0.09478673,0.252525253
ONB.OQ,-0.091445428,-0.094155844,0.092293907,0.09926169,-0.017910448,-0.04787234,0.05027933,0.075987842,-0.007062147,0.045519203,0.159863946,0.064516129,-0.022038567,0.033802817,-0.054495913,-0.031700288,-0.05952381,0.091772152,-0.055072464,0.003067485,0.119266055,-0.005464481,0.002747253,-0.043835616,-0.008595989,-0.01734104,-0.005882353,0.017751479,0.043604651,0.036211699,0.045698925,0.043701799,-0.049261084,-0.075129534,0.04929972,-0.177789642,0.048051948,0.101610905,-0.077615298,0.041463415,-0.066744731,0.040777917,0.061482821,-0.045996593,0.024107143,0.045916885,0.004723534,0.011615044,-0.020776381,-0.120044668,-0.163071066,0.074298711,-0.040931546,0.012509198,0.016715116,-0.000714796,-0.101573677,0.113057325,0.132331903,0.046114972,0.013888889,0.07980941,0.06674021,-0.022750776,0.007936508,-0.075590551,-0.086314594,0.03542573,0.017406963,0.007669617,0.033957845,0.026047565,0.011589404,-0.002727769,-0.103938731,-0.074481074,0.048812665,-0.069811321,0.177146721,-0.041355543,-0.013181546,0.187613843,-0.023006135,-0.059131345,-0.026696329,0.009714286,-0.183927561,-0.070041609,-0.073825503,0.122383253,0.221664275,-0.103934234,-0.047182176,-0.057771664,0.086861314,0.134318334
OPOF.OQ,0.083916084,-0.030107527,0.031042129,0.037634409,0.010362694,-0.016410256,-0.008863399,0.038926881,0.046075949,-0.007744434,0.094146341,0.114578689,0.118,0.02647585,0.050888811,0.021227197,-0.048392335,0.1221843,-0.023114355,-0.042963885,0.054001301,-0.000617284,-0.114576899,0.037670038,-0.013781513,-0.144512611,0.050996016,-0.0030326,0.014448669,0.081709145,0.004504505,-0.082442221,0.12406015,-0.100668896,-0.047973224,-0.147265625,0.096655978,-0.028822055,-0.088172043,-0.004716981,0.01042654,0.03424015,0.024943311,0.056637168,-0.004606365,0.012620951,0.204819277,-0.052068966,0.019279738,-0.054246966,-0.429433962,0.06547619,-0.056486654,0.003289474,0.007213115,0.018880208,-0.031948882,0.03960396,0.08,0.114638448,0.025843882,0.044730077,0.157480315,-0.06377551,0.067211626,0.032340426,-0.07502061,-0.005793226,-0.038995966,-0.015391791,0.135007106,-0.049248748,0.053555751,0.03125,-0.01010101,0.060816327,-0.040784917,0.01403931,-0.035205696,-0.035260353,0.178495538,-0.053371799,-0.191619048,0.270499529,-0.118694362,0.178451178,-0.149642857,-0.092818144,-0.260648148,0.085785848,0.22260669,-0.14009434,0.001645639,-0.147316539,0.044315992,0.090405904
ORRF.OQ,-0.035038932,0.013832853,-0.01534963,0.026558891,0.059898763,-0.042186256,0.071468144,0.054291624,-0.031387935,0.058227848,0.064593301,0.006741573,-0.020089286,-0.004555809,0.022883295,-0.040268456,-0.016317016,0.082938389,0.094091904,-0.022,0.018404908,0.024096386,-0.007843137,-0.001976285,-0.003960396,-0.017892644,-0.022267206,0.091097308,-0.015180266,0.001926782,0.011538462,-0.009505703,-0.086372361,-0.148739496,0.017769003,-0.116876819,0.034047227,0.084439724,-0.089618022,0.115653577,0.024108004,0.035310734,0.04001819,-0.066899869,0.026241799,-0.009589041,0.010603965,0.031934307,-0.088859416,-0.136341582,-0.226404494,0.118373275,-0.124675325,0.09421365,-0.077966102,0.0125,-0.070442992,0.0921875,0.153075823,0.026674938,0.04592145,0.125361063,0.14476386,0.0632287,0.064529734,-0.085974643,-0.000866927,0.035140998,-0.019279128,0.013247863,-0.013074652,0.076923077,-0.017857143,-0.013333333,-0.061015561,0.028347143,0.042408821,-0.016680228,0.072403806,-0.007330247,-0.0703459,0.106605351,0.016622592,-0.1393534,0.06865285,-0.070707071,-0.136521739,-0.034743202,-0.05581638,0.05801105,0.221932115,-0.076923077,-0.027314815,0.004759638,0.133585978,0.232762223
OSBC.OQ,-0.093112245,-0.05907173,0.071748879,-0.0013947,0.009776536,-0.055325035,0.105417277,0.080794702,0.018382353,-0.067388688,0.187096774,0.201086957,-0.022624434,0.013888889,0.02739726,0.066666667,-0.033333333,-0.004310345,0.025974026,-0.033755274,0.174672489,0.018587361,-0.018248175,0.014869888,0.076923077,-0.06462585,0.010909091,0.028776978,0.045454545,-0.036789298,0.076388889,-0.003225806,0,-0.07961165,0.03164557,-0.113837764,0.079230769,0.017818959,-0.118347339,0.052422558,-0.079245283,0.046721311,0.028974158,-0.102739726,0.036471586,-0.012274959,0.023198012,0.090688259,-0.087973274,-0.133903134,-0.35056391,0.191027496,-0.064398542,0.01038961,0.06940874,-0.018028846,-0.082619339,0.140760507,0.129824561,0.045548654,-0.027722772,0.218940937,0.103592314,0,0.049205148,-0.105339105,-0.066129032,0.015544041,0.110544218,0.036753446,-0.08788774,0.019433198,0.066719619,0.059568131,0.019676739,-0.050999311,0.108932462,-0.123772102,0.050074738,-0.023487544,-0.048833819,0.22605364,0.09125,-0.081328751,0.059226933,-0.024131842,-0.15199035,-0.125889047,-0.036615134,0.103040541,0.224349158,-0.095059412,-0.05943331,-0.003673769,0.039085546,0.095812633
OVBC.OQ,-0.062171987,-0.031424892,-0.033333329,0.006896551,0.01735158,-0.018850985,-0.004117108,0.002296769,0.012832231,0.085520397,0.010837833,0.121649482,0.029411748,0.019642867,-0.019264458,0.035714293,0.177586207,0.055636899,-0.061026354,-0.028064979,0.106382984,-0.021978037,0.115168543,0.017632248,0.017326714,-0.04744525,0.068965534,0.088410987,0.075740933,0.070408175,-0.067683505,-0.138036811,-0.130486371,-0.046657566,0.063251299,-0.047375516,0.013845727,0.017558526,-0.009860311,0.039557385,-0.034060657,0.062534417,-0.065076468,-0.106766495,0.13287799,0.006851173,0.025313007,0.051765351,-0.165825342,-0.158850235,0.07841728,-0.159439648,-0.00595238,-0.099800401,-0.126385794,0.157360402,-0.093859651,0.036302028,0.076599742,0.023861139,-0.089406741,0.130293155,-0.000411706,-0.07825371,0.047363726,0.043088717,0.009406979,0.094003241,0.010370344,0.021261007,0.005025113,0.037500032,0.015490531,0.012203388,0.011386446,0.00960267,0.005666184,-0.010816139,-0.061630231,0.033192092,-0.049213928,-0.065420563,0,0.016153841,-0.013247542,-0.002301495,-0.099961546,-0.017513884,0.05018157,0.020833333,-0.000816327,-0.009395425,0.008247423,-0.022494888,-0.025104603,-0.012875536
OVLY.OQ,-0.094777563,0.009615385,-0.019047619,0.029126214,0.022012579,0,0.015384615,0.019191919,0.015857284,0.024390244,0.102857143,0.087219344,0.127084988,0.024665257,-0.019944979,-0.014035088,0.015658363,-0.025928521,0.147482014,-0.068965517,0.130639731,0.01131626,0.068904594,0.075482094,0.030737705,0.064612326,0.027544351,-0.02998637,-0.074941452,0.157974684,-0.04110188,-0.04377565,-0.062947067,-0.076335878,0.031955923,-0.022957822,-0.035519126,0.011331445,-0.011764706,0.086734694,-0.018779343,0.039340776,-0.041432225,-0.138207044,0.038390093,-0.00417412,0.121556886,0.038974907,-0.049331963,-0.097837838,-0.056920312,-0.170266836,0.053598775,-0.078488372,0.009463722,0.0546875,-0.151111111,0.210296684,0.291997116,-0.072544643,-0.064380265,0.039228296,0.061262376,0.034402332,0.065388952,-0.038624339,-0.037974684,-0.001716247,0.018338109,-0.029262802,-0.005217391,0.013986014,0.036781609,0.053215078,-0.028947368,-0.052574526,-0.028604119,0.012956419,0.051744186,0,-0.012161415,0.103525462,-0.010649087,0.160943106,0.117880795,0.080173776,-0.134917733,0.090025359,-0.104691741,0.090948463,0.087336245,-0.083242059,-0.001194743,-0.005183413,0.046492986,0.147070088
OZK.OQ,-0.103517994,-0.146594497,0.109143763,-0.015963784,-0.057869249,-0.035723464,-0.040778252,0.088635732,-0.019908116,-0.0375,0.312770563,0.083882935,0.04335425,-0.002551485,-0.04969852,-0.087290906,-0.068885612,0.06040724,-0.079368466,-0.004403244,0.118482309,-0.029760666,0.034320034,0.004769805,0.030959752,-0.001201201,-0.032471437,-0.030453698,0.015811966,-0.052587295,-0.091918295,-0.010757946,-0.061789422,-0.279241307,-0.009502924,-0.157564576,0.328953132,0.081081081,-0.116463415,0.126639061,-0.114854518,0.041176471,0.01628448,-0.156311315,0.056976744,0.028969564,0.057733428,0.027796496,-0.108998525,-0.065857248,-0.342260733,0.354491018,-0.005747126,0.043574922,0.024712399,-0.041995842,-0.074652778,0.162288931,0.128329298,0.118383405,0.18835945,0.109257266,-0.008976225,0.003427173,0.041961454,-0.012877546,-0.034392789,0.042250061,0.012962527,0.039320614,0.000895456,0.040706777,0.006877283,0.003628602,-0.091875798,-0.100234192,0.079385737,-0.09500844,0.06847855,0.010723192,-0.023932889,0.086450961,0.073755235,-0.131960997,0.14003994,0.007882636,-0.2570063,0.044444444,-0.031914894,0.161364951,0.088894422,-0.081408644,-0.077172019,-0.033989749,0.168947221,0.19039656
PB.N,-0.114082741,-0.045990566,0.14684796,0.13752964,0.020466174,-0.053110492,0.001961169,0.085731063,-0.010456102,0.010566588,0.192175951,0.085437774,0.011841739,0.026297673,-0.064797424,-0.036006312,-0.067857143,0.025542784,-0.002179328,-0.067862715,0.100083682,0.000760688,0.064761326,0.000428327,0.081775367,-0.01055409,-0.0316,-0.011840837,0.009196043,-0.056192186,0.026184903,0.066856736,-0.073356494,-0.062292718,0.067045979,-0.102176106,0.141894061,0.046527973,-0.072397582,0.066319143,-0.119907659,0.01913285,0.050567752,-0.064418504,0.087954405,-0.022794846,0.017820921,0.023345196,-0.023508137,-0.07977208,-0.253095975,0.242072539,0.091106291,-0.091910078,-0.064331425,-0.018718503,-0.049339692,0.063283812,0.140083469,0.103931243,-0.027681661,0.089412811,0.019327617,-0.020429964,0.025763359,-0.045847176,-0.050278552,0.024783693,0.017887808,0.05876564,-0.05351215,0.014309764,0.013139696,0.016518771,-0.06822455,-0.057653502,0.108901805,-0.058344828,0.085249744,-0.043325685,-0.059255079,0.073335333,0.055889339,-0.038242689,0.04375344,-0.031241761,-0.162879303,0.017880364,-0.086873203,-0.012242043,0.121104816,-0.102811118,-0.039253653,-0.000732869,0.105793913,0.123031006
PEBK.OQ,-0.007768023,-0.030271388,0.00107643,0.038172056,0.008803701,0.006673535,0.044365103,0.027343792,-0.006654016,-0.007177059,0.06795183,0.131317693,0.037096126,0.046153835,0.091911799,-0.045791254,-0.032110085,0.152023329,0.000632914,-0.039215717,0.17248191,-0.04295339,0.03080083,-0.039300052,0.02639296,-0.115873028,0.103052096,0.000976543,0.033170725,0.008183838,-0.019981256,-0.027715858,-0.055045863,-0.034674047,0.022629292,-0.140850026,0.062959928,0.088802949,-0.05673759,0.051503735,-0.02216658,0.098720293,-0.097504183,0.027654872,0.066020827,0.001009763,0.059179555,0.042857143,-0.162967169,-0.070201081,-0.199370805,-0.14538312,0.005747131,0.009714264,-0.063384262,0.027190324,-0.092352929,0.120544361,0.438982122,-0.074758863,-0.126846195,0.16318406,0.011120625,-0.011421308,0.065040616,0.036560878,0.063953482,0.027322409,0.006737612,-0.010214891,0.013878997,-0.031590022,0.032982974,0.004938124,0.007371003,-0.049128914,-0.04177357,0.038623348,-0.007731954,-0.035250474,-0.046153845,0.135080653,0.055772616,0.095558552,0.01965603,0.01935941,-0.056990204,-0.116147297,-0.386752134,0.058652724,0.211190346,-0.046195653,0.067426379,0.000889688,0.20444443,0.114022154
PEBO.OQ,-0.089171975,0.03962704,0.09529148,0.099795292,0.004653327,0.009263548,0.030289123,0.058797327,0.034497265,0.007320049,0.179249092,0.111263266,-0.043438078,0.047342995,-0.026445264,0.057485786,-0.096475508,0.06214876,0.014628073,-0.047239264,0.081455248,-0.01399226,0.022342995,-0.036621382,0.091661557,-0.031451839,0.027834155,0.011565585,0.046569994,0.006661338,-0.041291689,-0.00993926,-0.023145566,-0.022837568,0.019573474,-0.137535817,0.063122924,0.041875,-0.071085783,0.055214724,-0.054161567,0.043675186,0.004649721,-0.052452947,0.035818951,0.02829299,0,0.059614797,-0.061165609,-0.122618316,-0.224168126,0.09751693,-0.075689017,-0.052959502,-0.056860902,0.053313403,-0.096972564,0.183865898,0.105309735,0.084467574,0.125876707,0.020983607,0.065189467,0.007838408,-0.028417589,-0.088054187,-0.004388926,0.05934215,0.01184379,0.011072445,-0.035043805,0.031452659,0.042125118,-0.056410256,0.000959079,-0.124241456,0.042304887,-0.069279216,0.162406015,-0.033311772,-0.032117765,0.0463187,-0.008919722,-0.058333333,0.050265487,0.048533873,-0.172291868,0.012038835,-0.014965464,0.034281262,0.061016949,-0.085197018,-0.015133877,0.086682427,0.067077592,0.14712878
PFBC.OQ,-0.015748031,-0.121538462,0.059544658,0.049917355,0.036523929,-0.122873633,0.131428571,0.072849709,0.019971469,0.060699301,0.189082278,0.162563761,0.057039298,0.013174517,-0.044175276,-0.012486023,-0.058124174,0.071328391,0.050121563,-0.041852182,0.121747212,0.022866611,0.014093634,-0.061022364,0.095951004,-0.032443341,0.030001604,-0.007165109,-0.000627549,-0.035164835,0.012691181,-0.016548843,-0.044273811,-0.121196581,-0.003695779,-0.153650918,0.074048443,0.100085911,-0.122022647,0.093840338,-0.110184997,0.079506511,0.146878307,-0.078058682,0.048438751,0.017754868,0.0345151,0.089573889,0.000332834,-0.14939278,-0.338548797,0.128030751,-0.015203145,0.140537663,-0.130688448,0.004026846,-0.141176471,0.053237858,0.086905114,0.372586348,-0.043193977,0.200041416,0.098878343,0.029208543,0.041959109,-0.073510031,-0.067804647,0.083248559,0.043668806,0.028344331,-0.006125128,0.053411592,0.087338069,0.005380477,-0.055937819,-0.094074774,0.020709178,-0.007152241,0.068803293,-0.066850069,-0.038472877,0.178445501,-0.01665149,-0.012832385,-0.046770303,-0.010262899,-0.221448864,-0.122787812,-0.040765391,0.192324371,0.201673031,-0.060078692,0.002254065,-0.043052209,0.034581165,0.185299367
PFIS.OQ,-0.028361345,-0.021081081,0.027056875,0.059677419,-0.064687976,0.06156767,0.008431272,-0.026095769,0.060353798,-0.022571148,0.107429719,0.103807797,-0.117043121,-0.033023256,0.005291005,0.075119617,-0.12505563,0.112156663,-0.021952893,-0.028524667,0.150421179,-0.051464435,0.08138509,-0.049969406,-0.024688708,-0.093770636,0.1088171,0.027382256,0.002558635,0,-0.019566142,-0.002603037,-0.077859939,0.00495283,-0.002346867,0.036462009,-0.064003631,0.06086324,0.034057143,-0.038461538,-0.002298851,0.036635945,0.075350078,-0.074617611,0.011614921,0.085890925,-0.001220008,0.025040717,-0.079443893,-0.052427184,-0.095173042,-0.068696527,-0.106998109,0.155521936,-0.059701493,0.01475912,-0.046103183,0.031357883,0.054951185,-0.028027499,-0.020130577,0.162687396,0.008595989,0.009706439,0.011723329,-0.012746234,0.007042254,0.074358974,-0.011282274,0.004608295,0.035168196,0.11183794,-0.037198709,-0.057953873,0.056287926,-0.016640254,0.064262691,0.056975203,-0.046561605,-0.085649887,-0.037797864,0.173996584,0.035460993,-0.089567966,-0.016589506,-0.028050216,-0.125126135,-0.069204152,-0.019083024,0.106366852,0.054807034,-0.056072743,-0.080275229,-0.022194514,0.083397093,0.146421846
PFS.N,-0.025310182,-0.053462318,0.08606779,-0.010401198,0.022022044,-0.038197871,0.025967422,0.070471495,-0.015762638,0.068770594,0.187307196,0.050482531,-0.064664291,0.003022299,-0.026365358,-0.006189575,-0.091475248,0.08740358,0.044917245,-0.062971339,0.073239432,0.019872524,0.005147076,-0.008216346,-0.024471652,-0.054351933,0.028536978,0.020711193,0.069678424,-0.014674292,-0.072284804,-0.012137808,-0.026952044,-0.006109965,0.052459002,-0.060358257,0.024036468,0.118977607,-0.056830601,0.02433372,-0.101055807,0.017197987,-0.002886598,-0.015301902,0.030239395,0.017121892,-0.025250501,0.013569079,-0.07464503,-0.124068391,-0.356356356,0.115863142,-0.091986063,0.108979279,-0.055363322,-0.034432234,-0.074355083,0.112295082,0.154753132,0.146139119,0.031180401,0.092332613,0.101334652,0.057899461,0.071701315,-0.093824228,-0.056356488,0.021759259,0.063434527,0.054963784,-0.049273021,0.028887001,-0.00206441,-0.018204386,-0.013906448,-0.054273504,0.038861274,-0.031752936,0.094339623,-0.046387521,-0.160568231,0.14974359,0.004906334,-0.051930759,0.098314607,-0.004688832,-0.178586724,-0.088633994,-0.091533181,0.028967254,0.134638923,-0.111111111,-0.072208738,-0.081098757,0.083274021,0.184625493
PGC.OQ,0.045586809,-0.230983302,0.019300362,0.132544379,-0.006792059,-0.026301946,0.084278768,-0.004484305,0.121621622,-0.0562249,0.26572104,0.153530071,-0.021858808,0.03757656,-0.055839183,0.083474147,-0.052089832,0.029615005,-0.000639182,-0.025583626,0.107318674,0.028156491,0.015566446,-0.005960829,0.014277556,-0.071509009,0.012431777,-0.01048218,0.044188862,0.002608696,-0.049436253,0.016119221,-0.075426519,-0.126254451,0.06002223,-0.119888151,0.059968229,0.089546647,-0.098349381,0.103356217,-0.065330107,0.039940828,0.011024182,-0.010552234,-0.003554924,0.041740992,0.023972603,0.033444816,-0.054045307,-0.060896339,-0.346083789,0.051253482,-0.002119767,-0.005310674,-0.130806193,0.044226044,-0.108823529,0.114191419,0.303909953,0.03407542,0.033391916,0.169642857,0.122500909,0.03626943,0.038125,-0.064720048,0.036691342,0.034150885,0.001501051,0.005695444,-0.014008942,0.070133011,0.040677966,0.023887079,-0.07873807,-0.108201439,0.087447564,-0.118694362,0.0996633,0.030924679,-0.000594001,0.175928678,0.041698256,-0.097040272,-0.003492746,0.001617687,-0.20269179,-0.103308575,-0.006400602,0.026146268,0.079394387,-0.067054396,-0.059405941,-0.088888889,0.062901155,0.200483092
