Date,ABCB.N,ACNB.OQ,AROW.OQ,ASB.N,ATLO.OQ,AUBN.OQ,BAC.N,BANC.N,BANF.OQ,BANR.OQ,BCBP.OQ,BFIN.OQ,BHB.A,BHLB.N,BKU.N,BMRC.OQ,BOH.N,BOKF.OQ,BRKL.OQ,BSRR.OQ,BUSE.OQ,BWFG.OQ,CAC.OQ,CADE.N,CATY.OQ,CBAN.N,CBFV.OQ,CBSH.OQ,CBU.N,CCBG.OQ,CCNE.OQ,CFFI.OQ,CFG.N,CFR.N,CHCO.OQ,CHMG.OQ,CIVB.OQ,CMA.N,CNOB.OQ,COLB.OQ,CPF.N,CTBI.OQ,CUBI.N,CVBF.OQ,CZNC.OQ,DCOM.OQ,DFS.N^E25,EBMT.OQ,EBTC.OQ^G25,EFSC.OQ,EGBN.OQ,EVBN.K^E25,EWBC.OQ,FBIZ.OQ,FBNC.OQ,FCAP.OQ,FCBC.OQ,FCCO.OQ,FCF.N,FCNCA.OQ,FFBC.OQ,FFIC.OQ,FFIN.OQ,FGBI.OQ,FHN.N,FISI.OQ,FITB.OQ,FLG.N,FLIC.O^F25,FMBH.O,FMNB.OQ,FNB.N,FNLC.OQ,FNWB.OQ,FRBA.OQ,FRBKQ.PK,FRCB.PK,FRME.OQ,FRST.OQ,FSBW.OQ,FULT.OQ,FUNC.OQ,GABC.OQ,GBCI.N,GSBC.OQ,HAFC.OQ,HBAN.OQ,HBCP.OQ,HBNC.OQ,HFWA.OQ,HIFS.OQ,HMST.OQ,HOMB.N,HOPE.OQ,HTBK.OQ,HTH.N,HWBK.OQ,HWC.OQ,IBCP.OQ,IBOC.OQ,INBK.OQ,INDB.OQ,ISTR.OQ,JPM.N,KEY.N,LARK.OQ,LCNB.OQ,LKFN.OQ,MBWM.OQ,MFIN.OQ,MOFG.OQ,MPB.OQ,MTB.N,NBHC.N,NBTB.OQ,NFBK.OQ,NKSH.OQ,NRIM.OQ,NWBI.OQ,NWFL.OQ,OCFC.OQ,ONB.OQ,OPOF.OQ,ORRF.OQ,OSBC.OQ,OVBC.OQ,OVLY.OQ,OZK.OQ,PB.N,PEBK.OQ,PEBO.OQ,PFBC.OQ,PFIS.OQ,PFS.N,PGC.OQ,PKBK.OQ,PLBC.OQ,PNC.N,PNFP.OQ,PPBI.OQ,PRK.A,PVBC.OQ,PWOD.OQ,QCRH.OQ,RBCAA.OQ,RF.N,SBCF.OQ,SBFG.OQ,SBNY.PK,SBSI.N,SFNC.OQ,SFST.OQ,SHBI.O,SNV.N,SRCE.OQ,STBA.OQ,SYBT.OQ,TBBK.OQ,TCBI.OQ,TCBK.OQ,TFC.N,TFIN.OQ,THFF.OQ,TMP.A,TOWN.OQ,TRMK.OQ,TRST.OQ,UBFO.OQ,UBSI.OQ,UCB.N,UMBF.OQ,UNB.OQ,UNTY.OQ,USB.N,UVSP.OQ,VBTX.OQ,VLY.OQ,WABC.OQ,WAL.N,WASH.OQ,WBS.N,WFC.N,WNEB.OQ,WSBC.OQ,WSBF.OQ,WSFS.OQ,WTBA.OQ,WTFC.OQ,ZION.OQ
8/31/19,35.19,33.656424,27.741529,19.24,26.47,40.48,27.51,14.57,53.77,52.945766,12.36,11.66,22.07,29.33,31.76,40.61,82.68,76.14,14.04,24.64,24.5,26.31,41.46,27.59,33.19,15.96,25,42.586525,60.99,24.38,26.44,47.4,33.74,83.01,74.35,40.19,20.43,61.65,20.48,34.317883,27.82,38.9,18.89,20.57,23.72,26.91,79.97,16.47,28.93,39.42,40.74,34.11,41.13,22.55,35.22,56.6,30.315184,17.85,12.37,444.6,23.42,19.29,30.62,15.685954,15.83,29.06,26.45,34.62,21.76,32.09,13.5,10.75,25.4,15.98,10.56,4.045,89.72,35.72,14.62,24.117454,15.732956,21.74,30.53,39.331974,55.408305,17.91,13.25,37.28,16.26,26.089286,178.251123,26.37,17.72,13.41,11.59,23.75,18.891136,35.11,19.43,35.59,20.22,67.61,23.22,109.86,16.6,17.088338,16.77,42.33,30.77,4.75,28.97,24.149878,146.21,32.64,34.97,15.52,32.703136,36.2,15.81,30.72,21.02,16.8,23.88,21.34,11.79,31.844958,16.15,25.8,64.92,27.140693,30.71,49.96,44.77,23.81,28.13,20.700002,21.1,128.93,52.67,29.46,89.091041,12.527222,27.52668,35.31,42.45,14.62,23.34,15.409525,116.65,32.745536,24,38.17,15.36,35.54,44.37,34.22,36.3,9.13,53.88,35.36,47.65,29.99,40.33377,79.1,26.27,32.68,38.35,10.38,36.88,26.41,62.32,27.44,19.63,52.69,25.31,23.6,10.51,61.61,43.42,46.4,44.76,46.57,8.89,34.22,15.068774,41.22,20.84,62.83,41.09
9/30/19,40.24,34.27599,29.666609,20.25,28.61,47,29.17,14.14,55.42,55.165343,12.84,11.9,24.93,29.29,33.62,41.49,85.93,79.15,14.73,26.56,25.28,27.5,43.32,29.61,34.735,15.35,27.76,45.257977,61.69,27.45,28.7,52.66,35.37,88.55,76.25,42,21.73,65.99,22.2,36.694578,28.4,42.58,20.74,20.87,26.28,29.56,81.09,17.5,29.98,40.75,44.62,37.4,44.29,24.08,35.9,57.83,30.848869,19.48,13.28,471.55,24.475,20.205,33.33,18.297524,16.2,30.18,27.38,37.65,22.75,34.62,14.48,11.53,27.49,17.32,10.83,4.2,96.7,37.635,15.39,26.160461,15.959826,22,32.05,40.095029,56.008218,18.78,14.27,38.99,17.36,26.866584,187.059757,27.32,18.795,14.34,11.755,23.89,20.369945,38.295,21.315,38.62,21.41,74.65,23.8,117.69,17.84,17.3719,17.74,43.98,32.8,6.4,30.52,25.524181,157.97,34.19,36.59,16.06,39.097331,39.67,16.39,31.61,23.6,17.205,23.77,21.9,12.22,36.076452,16.77,27.27,70.63,28.932544,31.81,52.38,45.29,24.53,28.03,20.200002,20.2,140.16,56.75,31.19,93.769111,11.888987,30.833349,37.98,43.45,15.82,25.31,15.914287,119.22,33.918927,24.9,39.85,15.41,35.76,45.73,36.53,36.69,9.9,54.65,36.3,53.37,31.89,43.18495,81.13,27.805,34.11,40.75,10.52,37.87,28.35,64.58,31.56,22.15,55.34,25.51,24.265,10.87,62.18,46.08,48.31,46.87,50.44,9.53,37.37,15.604673,44.1,21.74,64.63,44.52
10/31/19,42.85,35.365227,31.203693,20.11,27.7,42.7,31.27,13.77,57.89,53.014514,12.9,12.88,25.05,31.03,34.3,43.87,87.31,77.15,15.7,27.24,26.37,28.62,44.31,30.67,35.57,15.54,26.8,48.026437,67.78,28.45,31.27,50.86,35.16,90.08,79.34,42.57,22.48,65.42,24.28,39.081217,28.92,43.81,23.58,20.78,25.71,32.4,80.26,19.02,29.81,43.8,45.14,37.99,42.92,24.32,37.75,58.7,30.334245,19.15,14.09,491.92,23.44,21.64,33.28,17.355375,15.97,31.43,29.08,34.95,23.44,34.9,14.92,12.06,28.27,17.57,10.56,4.05,106.36,39.55,15.84,28.52736,16.827851,23.4,33.05,41.93825,59.420834,19.25,14.13,38.16,18.255,27.434609,188.039594,30.01,18.48,14.27,12.02,23.36,20.515261,39,22.51,40.96,22.74,82.08,24.81,124.92,17.97,17.30474,18.08,46.55,35.21,6.84,32.595,25.394717,156.53,34.4,39.75,17.01,41.079043,38.95,16.87,31.2,23.93,17.995,24.07,21.69,12.07,36.323618,16.7,28.06,69.02,28.961759,32.71,53.31,49.18,24.95,29.2,21.854548,22,146.7,58.82,33.755,100.138409,11.4,30.57,40.58,44.47,16.1,28,16.114287,118.32,34.257022,23.92,40.31,15.61,33.87,51.18,37.655,39.94,10.9,54.06,37.63,53.05,32.45,43.582327,87.51,28.09,34.32,43.2,10.17,39.54,30.21,65.26,33.24,21.84,57.02,25.75,24.62,11.58,66.02,49.33,51.09,44.1,51.63,9.56,37.59,16.921715,42.17,23.48,63.82,48.47
11/30/19,43.65,35.195346,31.861174,21.44,28.19,42.99,33.32,15.36,59.09,53.652888,13.54,13.65,25.64,31.55,35.06,45.13,90.11,83.34,16.05,26.8,26.6,29.28,43.44,31.1,36.82,16.21,29.77,50.018833,67.85,28.93,31.66,56.3,38.46,93.56,79.48,45.77,21.68,70.41,25.19,38.862442,29.06,44.94,23.38,21.36,26.3,32.68,84.87,21.38,31.89,45.2,44.42,40.69,45.82,24.98,39.1,67.95,29.057214,20.53,14.21,519.8,24.32,21.2,34.57,17.768599,16.08,32.58,30.19,35.76,24.23,34.98,15.34,12.42,28.48,17.63,10.83,3.96,109.9,40.49,15.93,29.788045,16.92649,23.89,33.7,43.454449,60.020747,19.63,14.89,38.58,18.82,27.58,189.791423,31.92,18.82,14.51,12.5,24.63,20.797346,40.61,22.35,42.42,22.7,84.2,25.02,131.76,19.39,18.608751,18.49,47.12,35.25,6.37,34,26.858648,164.74,35.84,40,16.9,41.860013,37.47,16.64,35,23.98,18.08,29,21.92,12.35,37.243078,18.73,29.68,70.25,30.675703,32.71,55.15,49.12,24.32,29.9,21.754548,25.63,153.21,61.42,32.04,99.228509,11.8,31.67,41.8,46.2,16.64,29.75,17.371429,123.36,34.942887,25.91,42.83,16.74,38.09,51.41,37.72,41.39,11.09,57.8,38.65,54.72,35.86,43.930032,86.75,28.15,34.36,43.9,10.44,37.87,31,67.27,33.98,22.15,60.03,26.11,26.01,11.58,65,52.16,52.19,48.69,54.46,9.81,36.48,17.139708,44.59,24.28,67.91,49.78
12/31/19,42.54,37.793526,33.58484,22.04,28.06,53,35.22,17.18,62.44,55.577831,13.79,13.08,25.39,32.88,36.56,45.05,95.16,87.4,16.46,29.12,27.5,28.84,46.06,31.41,38.05,16.5,30.14,53.232781,70.94,30.5,32.68,55.33,40.61,97.78,81.95,42.5,24,71.75,25.72,40.458507,29.58,46.64,23.81,21.58,28.25,33.53,84.82,21.39,33.87,48.21,48.63,40.1,48.7,26.33,39.91,73,29.562308,21.61,14.51,532.21,25.44,21.605,35.1,19.790911,16.56,32.1,30.74,36.06,25.08,35.25,16.32,12.7,30.23,18.13,11.05,4.18,117.45,41.59,16.35,31.786206,17.233176,24.09,35.62,45.575145,62.272877,19.995,15.08,39.19,19,28.3,208.042121,34,19.66,14.86,12.83,24.93,21.797465,43.88,22.65,43.07,23.71,83.25,24,139.4,20.24,19.627335,19.3,48.93,36.47,7.27,36.23,28.681093,169.75,35.22,40.56,16.96,43.86125,38.3,16.63,38.9,25.54,18.29,27.49,22.62,13.47,39.170979,19.46,30.505,71.89,31.990376,34.66,60.09,50.35,24.65,30.9,23.08182,26.38,159.63,64,32.605,101.256003,12.45,35.56,43.86,46.8,17.16,30.57,18.752382,136.61,36.963224,26.79,42.49,17.36,39.2,51.88,40.29,41.06,12.97,56.77,40.81,56.32,38.02,45.420196,91.5,27.82,34.51,43.35,10.73,38.66,30.88,68.64,36.26,22.57,59.29,26.78,29.13,11.45,67.77,57,53.79,53.36,53.8,9.63,37.79,17.285037,43.99,25.63,70.9,51.92
1/31/20,40.19,32.027565,31.150383,19.93,26.68,57,32.83,15.96,57.8,51.55,13.12,12.47,22,28.15,33,44.06,89.6,78.9,15.2,26.78,25.5,27.03,47.26,28.57,36.06,15.35,29.2,53.013394,66.27,28.52,29.56,50.05,37.28,89.16,75.68,39.67,22.01,61.16,23.61,38.484557,27.73,43.75,21.38,20.77,25.57,30.35,75.13,21.02,31.02,43.51,43.7,39.04,45.84,25.18,35.48,66.11,27.932664,20.53,13.52,526.82,24.04,19.87,33.52,16.363638,16,30.81,28.45,33.18,22.06,32.75,15.82,11.67,28.28,15.79,10.7,3.19,110.88,39.75,15.53,27.266675,16.284017,23.91,34.19,42.172049,56.91,16.82,13.57,35.56,16.92,25.78,207.851729,32.11,19.12,13.905,11.6,22.64,19.446758,39.74,21.38,39.4,26.51,72.2,22.11,132.36,18.71,19.400113,16.57,47.44,32.77,6.89,32.34,23.90091,168.52,32.6,37.79,15.89,39.868539,37.63,15.725,34,23.26,17.91,28.02,20.61,12.285,32.675438,18.5,27.18,70.2,26.776995,32.54,60.11,46.35,22.81,29.23,19.563638,25.4,148.55,59.06,29.8,93.927355,11.81,31.55,41.1,41.9,15.57,27.15,18.019049,141.89,34.913029,23.98,39.05,16.25,35.02,47.19,37.59,38.74,11.83,54.96,36.4,51.57,38.98,41.45636,86.09,26.55,31.98,39.65,9.74,34.3,27.92,66.46,33.62,21.92,53.22,24.84,28.32,10.53,63.36,55.23,47.33,44.86,46.94,8.98,33.12,15.886248,39.89,22.89,63.28,45.49
2/29/20,34.18,30.458664,28.13841,16.93,25.87,55.75,28.5,15.33,51.3,45.64,11.34,11.34,20.42,24.41,29.7,38.13,74.42,72.4,13.87,23.82,22.07,28.47,41.01,24.47,30.78,14.87,29.31,47.826449,60.81,26.65,25.07,45.5,31.69,78.39,69.92,35.9,19.14,52.64,21.01,33.2,23.92,38.68,20.29,18.54,22.69,27.52,65.58,19.4,27.47,38.27,37.42,39.27,38.74,24,32.1,61.5,24.930689,19.5,11.8,453.31,20.6,18.155,28.74,15.527274,13.33,26.91,24.4,32.43,20.71,28.17,15.03,10.09,25.5,15.92,9.75,3.03,100.57,34.98,14.19,23.813494,14.286827,21.63,29.85,37.115783,51.31,15.6,12.27,33.07,15.02,23.19,181.615895,27.09,16.76,12.21,10.26,20.83,18.583407,33.5,19.57,34.1,24.29,67.53,21.36,116.11,16.35,18.060283,15.83,40.87,28.69,5.91,28.73,21.225865,140.38,30.59,33.69,14.13,34.118644,34.95,13.89,30.88,20.44,15.76,26.5,17.8,10.64,27.484937,16.69,25.39,64.6,24.897221,28.55,51.13,43.92,19.98,27.45,18.5,25,126.4,52.64,25.83,86.533544,10.99,30.16,38.06,35.74,13.52,24.9,17.84762,125.1,32.066642,21.38,38.12,15.56,29.02,42.05,32.87,34.94,12.17,47.08,33.82,46.14,33.87,39.688032,79.48,23.06,26.9,34.3,8.66,28.88,24.77,58.15,29.98,17.13,46.44,23.4,24.07,9.3,57.82,46.04,42.92,37.97,40.85,8.84,30.61,15.105106,34.46,20.45,53.41,39.95
3/31/20,23.76,29.979,24.762156,12.79,20.45,39.21,21.23,8,33.37,33.04,10.65,8.81,17.28,14.86,18.7,30,55.24,42.56,11.28,17.58,17.11,15.26,31.45,18.92,22.95,12.5,19.31,39.450552,58.8,20.12,18.87,39.9,18.81,55.79,66.53,32.98,14.96,29.34,13.44,26.8,15.9,31.79,10.93,20.05,20,21.16,35.67,16.21,26.99,27.91,30.21,24.31,25.74,15.5,23.08,59.9,22.205086,15.72,9.14,332.87,14.91,13.36,26.84,13.118183,8.06,18.14,14.85,28.17,17.35,23.74,11.63,7.37,22,10.87,6.94,2.19,82.28,26.49,9.84,17.938602,11.360252,14.29,27.45,33.84613,40.4,10.85,8.21,24.42,9.86,20,143.924839,22.23,11.99,8.22,7.67,15.12,15.685627,19.52,12.87,26.88,16.42,64.37,12.77,90.03,10.37,15.983938,12.6,36.75,21.17,1.86,20.94,20.207981,103.43,23.9,32.39,11.19,31.141195,27,11.57,26.7,15.91,13.19,15.12,13.77,6.91,29.640231,15.74,16.7,48.25,19.933442,22.15,33.82,39.74,12.86,17.95,13.49,18.5,95.72,37.54,18.84,76.940727,8.62,24.3,27.07,33.03,8.97,18.31,10.590477,80.39,30.245352,18.4,28.37,10.85,17.56,32.43,27.32,28.93,6.07,22.17,29.82,30.84,26,33.498885,71.8,18.09,23.3,27.05,6.4,23.08,18.31,46.38,22.5,11.7,34.45,16.32,13.97,7.31,58.78,30.61,36.56,22.9,28.7,6.76,23.7,13.641758,24.92,16.35,32.86,26.76
4/30/20,25.43,27.940428,25.321903,14.14,21.2,43.18,24.05,10.42,38.51,38.43,10.12,8.27,18.38,17.04,19.81,32.96,68.18,51.79,10.21,20.3,18.42,15.25,32.75,21.89,27.92,12.6,20.9,47.943978,62.49,22.04,17.74,35.56,22.39,71.86,67.59,24.5,15.33,34.86,14.94,26.99,17.49,33.9,12.76,20.785,17.88,20.69,42.97,17.4,24.15,30.74,35.08,27.77,35.07,17.18,26.59,49.85,22.462399,15.5,9.52,382,15.38,12.49,27.85,12.281819,9.08,19.35,18.69,32.58,15.79,26.7,12.39,8.09,21.9,11.65,7.92,2.63,104.29,28.31,10.07,20.903454,11.557994,15.35,29.73,37.902092,42.57,12.07,9.24,25.4,11.38,20.05,151.895848,25.55,15.33,9.95,8.88,19.3,15.557406,20.91,14.69,28.99,15.7,72.89,12.55,95.76,11.65,17.214074,14.34,42.33,23.6,2.88,20.87,19.55933,112.08,26.58,33.13,11.27,29.266866,23.45,10.61,23.625,16.85,14.17,16.11,15.4,8.23,24.914403,13.06,22.62,59.93,17.035456,24.31,38.15,37.01,14.35,18.87,14.09,18,106.67,40.25,21.35,79.259652,9.54,22.9,30.78,33.33,10.75,22.47,13.904763,107.18,30.265257,18.7,29.16,11.1,21.01,34.73,26.71,33.04,6.97,27.78,30.12,37.32,27.71,35.287082,67.51,20.2,26.61,31.5,6.66,29.96,21.145,50.84,24.03,14.36,36.5,17.7,17.56,8.36,63,35.88,35.01,28.25,29.05,6.01,24.68,13.622993,29.18,18.6,41.9,31.61
5/31/20,24.23,24.822612,25.988269,14.01,20.1,53.84,24.12,10.95,38.12,37.56,9.59,9.08,19.72,10.82,18.48,33.65,64.33,50.94,9.3,18.84,17.91,14.64,33.54,22.23,27.19,12.72,24.2,49.934135,59.42,20.35,17.72,36.04,24.1,75.97,62.9,25.32,15.24,36.35,14.66,24.36,16.11,32.84,11.09,19.51,19.18,21.3,47.51,17.29,23.04,29.37,32.36,24.44,34.95,16.55,25.42,61.45,20.365781,14.8,8.18,385,13.29,11.34,30.64,10.818183,9.35,17.69,19.39,30.15,15.27,25.45,11.75,7.41,20.61,13.56,7.47,2.37,108.17,28.06,10.06,21.04796,11.083414,13.76,30.98,40.997562,40.56,9.03,8.89,23.76,10.26,19,162.944082,23.82,14.47,9.495,8.13,18.69,16.83961,21.62,13.82,30.78,16.08,69.47,13.05,97.31,11.85,19.588159,14.87,42.69,22.94,2.33,19.19,18.621281,105.66,26.3,31.32,10.93,30.06736,23.07,9.96,24.49,16.7,13.59,15.2,13.48,7.7,24.766103,13.76,22.49,65.39,17.133361,22.47,37.57,33.05,13.03,18.83,13.92,19.14,114.04,39.85,21.62,74.195676,8.52,21.46,30.37,32.05,11.31,21.75,14.600001,102.91,28.065776,17.15,29.06,10,19.19,34.59,22.24,34.03,8.8,26.76,28.37,36.78,24.55,34.869836,64.35,18.86,23.79,31.5,6.13,29.08,19.55,51.28,19.6,14.31,35.56,16.44,17.52,7.98,58.98,38.15,31.97,28.3,26.47,5.28,21.42,13.979518,27.67,17.64,42.36,32.905
6/30/20,23.59,26.161674,26.414743,13.68,19.74,57.09,23.75,10.83,40.57,38,9.28,8.4,22.39,11.02,20.25,33.33,61.41,56.44,10.08,18.88,18.65,15.9,34.54,22.74,26.3,11.77,21.82,46.596313,57.02,20.95,17.93,33.25,25.24,74.71,65.17,27.3,15.4,38.1,16.12,28.345,16.03,32.76,12.02,18.74,20.65,22.84,50.09,17.38,23.82,31.12,32.75,23.26,36.24,16.45,25.08,69.47,21.39503,15.15,8.28,405.02,13.89,11.52,28.89,11.118183,9.96,18.61,19.28,30.6,16.34,26.23,11.86,7.5,21.7,12.42,6.52,2.44,105.99,27.57,9.69,19.219219,10.411093,13.34,31.1,35.125126,40.36,9.71,9.035,26.75,10.69,20,166.547414,24.61,15.38,9.22,7.505,18.45,17.504313,21.2,14.85,32.02,16.62,67.09,14.5,94.06,12.18,19.360936,15.96,46.59,22.6,2.65,20,18.391758,103.97,27,30.76,11.52,27.919692,25.14,10.225,24.79,17.63,13.76,15.25,14.75,7.78,22.294436,12.68,23.47,59.38,17.299799,21.28,42.85,38.19,14.45,18.73,13.55,22.12,105.21,41.99,21.68,69.746115,7.86,22.71,31.18,32.71,11.12,20.4,15.828572,106.92,27.588061,17.11,27.71,11.09,20.53,35.58,23.45,40.2,9.8,30.87,30.45,37.55,24.27,36.598426,64.77,18.84,24.52,31.65,6.69,27.66,20.12,51.55,18.72,14.3,36.82,16.14,17.7,7.82,57.42,37.87,32.75,28.61,25.6,5.79,20.31,13.913842,28.7,17.49,43.62,34
7/31/20,23.075,20.58558,24.255718,12.84,18.5,45.5,24.88,10.72,43.56,35.43,8.05,7.29,19.88,9.96,20.14,31.41,56.63,55.7,9.595,17.58,17.1,14.9,31.69,20.93,24.18,10.67,17.3,44.86472,56.23,18.83,16.33,29.35,24.81,72.06,62.46,27.01,13.13,38.52,13.79,28.93,15.56,30.61,11.85,18.07,17.7,18.09,49.43,15.45,21.5,29.06,30.08,22.05,34.66,14.87,20.66,53.51,18.640836,13.4,7.87,425.87,13.915,11.08,29.92,10.718183,9.27,14.77,19.86,31.59,14.91,24.41,10.81,7.41,20.14,10.25,6.53,2.33,112.48,24.43,8.42,18.935191,9.590465,10.81,28.44,35.145033,36.07,9.23,9.27,23.38,10.11,18.915,174.707026,26.44,16.33,8.43,6.78,19.47,14.686199,19.06,13.965,30.42,14.65,64.52,13.33,96.64,12.01,16.140643,12.52,44.26,21.29,3.29,18.08,19.180119,105.95,27.78,29.79,9.61,24.483422,23.02,9.85,24.22,15.32,13.99,15.36,13.6,8.32,19.476736,12.8,24.05,55.56,16.203264,20.07,37.25,35.91,13.65,16.28,11.69,20.87,106.67,39.62,21.01,84.987594,7.85,20.2,29.88,30.22,10.86,18.88,11.828572,102.53,27.568156,16.59,24.4,9.27,20.15,33.12,21.5,39.09,9.43,33.22,28,37.46,26.2,33.210787,64.53,17.64,22.52,28.95,6.26,26.32,17.93,49.8,18.16,12.51,36.84,15.29,16.72,7.47,60.36,35.95,33.34,27.27,24.26,5.04,19.83,14.336042,28.53,16.41,42.8,32.47
8/31/20,24.52,21.005286,25.455176,13.44,19.95,40.78,25.74,10.99,44,36.12,8.145,7.26,20.26,9.18,23.38,31.83,55.04,56.14,9.6,17.87,17.815,15.6,32.655,21.58,24.69,11,18.6,46.674665,60.17,20.27,15.95,31.97,25.87,69.46,63.98,28.71,13.35,39.53,15.12,27.91,15.49,32.27,12.77,18.21,17.14,20.01,53.08,17.63,21.73,29.91,28.78,22.8,36.78,15.5,20.45,61.07,18.335874,12.68,8.2,393.15,13.72,12.13,30.275,11.663638,9.55,17.23,20.66,27.15,15.365,26.04,11.66,7.5,21.28,11.1,6.52,2.09,112.91,25.58,8.55,19.742428,9.669562,11.45,28.35,34.921084,38.54,9.53,9.41,24.16,11.18,19.94,182.012957,27.37,16.21,8.46,6.93,20.6,16.28639,20.01,14.91,31.58,14.61,62.85,13.6,100.19,12.32,16.461889,14.66,45.69,21.84,2.71,18.99,19.200077,103.26,28.44,30.47,9.66,24.239369,26.91,10.11,24.75,15.61,13.98,15.65,13.77,8.17,22.541603,13.5,23.04,54.52,16.643836,21.14,37.4,36.44,13.18,17,12.3,19.76,111.2,39.95,22.59,89.100216,7.78,20.75,29.97,30.76,11.56,20.24,13.180953,97.03,27.423846,17.07,25.9,9.75,21.87,34.45,20.195,42.93,9.5,32.39,27.69,38.81,28.56,34.164491,66.18,17.73,23.48,29.8,6.09,26.14,18.12,53.72,19.37,13.28,36.4,16.09,17.98,7.51,60.86,35.3,33.38,27.5,24.15,5.12,22.22,14.533069,29.3,17.6,43.52,32.16
9/30/20,22.78,20.78544,22.960919,12.62,16.89,36.26,24.09,10.12,40.84,32.26,8,7.22,20.55,10.11,21.91,28.96,50.52,51.51,8.645,16.79,15.89,14.15,30.225,19.38,21.68,10.75,19.08,44.104699,54.46,18.79,14.87,29.7,25.28,63.95,57.61,28.87,12.52,38.25,14.07,23.85,13.57,28.26,11.2,16.63,16.24,17.43,57.78,17.62,21.02,27.27,26.79,22.25,32.74,14.29,20.93,56.05,17.201794,13.63,7.74,318.78,12.005,10.52,27.91,11.009092,9.43,15.4,21.32,24.81,14.81,24.95,10.92,6.78,21.08,9.9,6.2,1.98,109.06,23.16,8.68,20.430075,9.224643,11.71,27.14,31.900264,36.22,8.21,9.17,24.15,10.09,18.39,182.648255,25.76,15.16,7.585,6.655,20.58,16.837567,18.81,12.57,26.06,14.73,52.38,12.82,96.27,11.93,16.728288,13.65,41.2,18.02,2.5,17.87,17.274082,92.09,26.25,26.82,9.12,24.727475,25.49,9.2,24.32,13.69,12.56,15.15,12.8,7.495,20.425856,11.46,21.32,51.83,15.106729,19.09,32.12,34.76,12.2,15.15,11.94,19.68,109.91,35.59,20.14,81.221819,7.79,19.85,27.41,28.16,11.53,18.03,12.84762,82.99,24.31372,15.855,24.15,10.98,21.17,30.84,17.69,34.04,8.64,31.13,24.49,38.05,31.14,31.194098,56.81,16.4,21.41,26.1,6.11,21.47,16.93,49.01,20.28,11.58,35.85,14.37,17.03,6.85,54.35,31.62,30.66,26.41,23.51,5.63,21.36,14.533069,26.97,15.84,40.05,29.22
10/31/20,29.3,20.855391,25.047444,13.69,19.3,37.16,23.7,12,44.45,36.87,9.09,7.35,20.42,13.03,25.25,30.14,60.64,58.74,9.58,19.84,17.99,16.5,31.97,23.41,23.53,12.53,19.61,48.774516,57.99,21.31,18.14,31.15,27.25,70.27,60.43,34.08,14.26,45.51,15.43,28.41,13.77,31.82,13.82,17.5,16.94,19.54,65.01,19.26,22.61,29.11,29.92,22.81,36.48,17.15,24.09,60.31,18.088092,14.21,8.62,462.7,14.3,12.79,29.81,13.227274,10.41,17.73,23.22,24.93,15.43,27.76,11.65,7.56,23.13,11.75,7.49,2.23,126.14,26.11,9.66,23.076018,10.865898,11.92,30.17,35.632744,40.95,8.99,10.44,25.24,12.4,20.96,200.486239,31.07,16.6,8.07,7.25,22.81,16.855347,22.87,14.97,27.68,21.52,57.29,13.94,98.04,12.98,18.373693,13.76,51.13,21.86,2.63,20.15,19.509434,103.58,30.15,27.38,10.16,26.533469,28.56,10.67,22.88,14.97,13.98,15.75,13.98,8.55,21.167356,13.87,24.78,55.11,16.92776,22.6,33.83,35.85,13.57,16.88,12.03,20.12,111.88,45.79,25.5,90.824545,8.62,20.66,31.03,33.33,13.3,21.48,14.609525,80.74,26.831678,16.99,26.84,10.82,26,33.49,19.79,38.22,9.6,45,28.93,42.12,42.13,34.492327,55.99,18.18,23.39,27.475,6.22,26.23,20.94,60.87,20.78,14.02,38.95,15.86,19.73,7.64,52.37,41.2,33.77,32.21,21.45,5.76,24.29,15.837199,31.69,16.59,49.23,32.27
