instrument,year,beta_mkt,beta_smb,beta_hml,n_obs
OZK.OQ,2017,0.021271511805816087,0.018926931014007407,-0.0020928588319779843,12
OZK.OQ,2018,0.01294533780639223,0.012554605159514492,-0.010613500479467363,12
OZK.OQ,2019,0.0152379929424811,0.03337268228825817,0.009802052119860918,12
OZK.OQ,2020,0.012040061627920238,0.014632600162011334,0.01798839225242258,12
OZK.OQ,2021,0.007003287231724493,0.018450205002511225,0.004574822954767223,12
OZK.OQ,2022,0.005281304389810725,0.01590960255187064,0.013187492007903163,12
OZK.OQ,2023,0.011013881543351658,0.020021246930703375,0.006242495658882552,12
PB.N,2016,0.019535466544078634,-0.0008046280193131635,0.01772620279053519,12
PB.N,2017,0.038127174289845786,0.014957240754724214,-0.0020327375380040404,12
PB.N,2018,0.01338453568399869,0.0025612037128134105,0.004457255190828055,12
PB.N,2019,0.010144968736274284,0.010414423464892766,0.009928302510262851,12
PB.N,2020,0.012506016769991999,0.01936610231907177,0.003236098987305505,12
PB.N,2021,0.007931967498603407,0.0018563552706863623,0.007072372742364918,12
PB.N,2022,0.004140222701852153,0.015722806955657573,0.012822376835185348,12
PB.N,2023,0.006433921873614594,0.010376449498856997,0.006622694937224359,12
PEBK.OQ,2016,0.002230727894330011,0.003239968528206316,0.006589450268512161,12
PEBK.OQ,2017,0.026962098434777825,0.04057533191038618,-0.016878299950378435,12
PEBK.OQ,2018,0.010875895905526792,0.01765985784851975,0.02099289715064924,12
PEBK.OQ,2019,0.002415163845846403,0.0205124924330959,0.001674758737330467,12
PEBK.OQ,2020,0.004488258927355824,0.022876848932056326,0.01498850052997712,12
PEBK.OQ,2021,-0.0003221518881578343,-0.0072720608272209665,0.0025886184011062055,12
PEBK.OQ,2022,0.0004947939925877632,0.007518347944942241,0.006818628148829702,12
PEBK.OQ,2023,0.015083711906028328,-0.006824280579719344,0.02155813172778964,12
PEBO.OQ,2016,0.009756707657735033,0.008560530285430782,0.01104471624074572,12
PEBO.OQ,2017,0.02843924304965778,0.022748065022918828,-0.0073115372779778386,12
PEBO.OQ,2018,0.011671855525512784,0.00962927569551664,0.011665264897191076,12
PEBO.OQ,2019,0.00420585303678099,0.014663548904325663,0.006129880807891654,12
PEBO.OQ,2020,0.00650037056046881,0.008928203586681956,0.018399926279237203,12
PEBO.OQ,2021,0.0055355097653958865,0.007400115308320733,0.006114147794729841,12
PEBO.OQ,2022,0.005793265494779499,0.0089082504606465,0.007179384678696531,12
PEBO.OQ,2023,-0.0011039696221396052,0.016460213195204403,0.0028811026469601243,12
PFBC.OQ,2016,0.013841541137755316,-0.0022628240362797744,0.01891327248715778,12
PFBC.OQ,2017,0.031201492014753692,0.020362244697271496,-0.005143429174199176,12
PFBC.OQ,2018,0.014916231294815356,0.008198572457193999,0.009016335848400886,12
PFBC.OQ,2019,0.009434197727773912,0.012994243662388947,0.010632093794508753,12
PFBC.OQ,2020,0.011343922636093188,0.03931713762810215,-0.002290764248567549,12
PFBC.OQ,2021,0.00949604580165615,-0.0007216978720425578,0.013149318918679088,12
PFBC.OQ,2022,0.0034441082329959355,0.018767673589801005,0.014696260982264071,12
PFBC.OQ,2023,0.0020582250422821625,0.0204954285626285,0.009751898248099643,12
PFIS.OQ,2016,-0.0007164354235286781,0.01191122464941817,0.006506908084316807,12
PFIS.OQ,2017,0.015127654499261702,0.03715262208979835,-0.0022420631354753834,12
PFIS.OQ,2018,-0.0005135899070120974,0.014194643355612109,0.009514087736816473,12
PFIS.OQ,2019,-0.0003471556290292324,0.004550998681938144,-0.0005787874653972198,12
PFIS.OQ,2020,0.0016189633726741764,0.008819525556937356,0.010126182456876052,12
PFIS.OQ,2021,0.00627527913599687,0.00045899039935655764,0.0049148928327505505,12
PFIS.OQ,2022,0.0027197879412313767,0.0077189851539297815,0.00826435499858674,12
PFIS.OQ,2023,0.007041135592788609,0.01290260518738855,0.0010061927483252138,12
PFS.N,2016,0.011297968733482133,-0.002397397437775748,0.01639343180852722,12
PFS.N,2017,0.0105759197418885,0.012318993926389113,0.00751526988942032,12
PFS.N,2018,0.004253946356053197,0.014875194783207746,0.01030020553164695,12
PFS.N,2019,0.004632799829618529,0.013227069080832798,0.0016578638283764554,12
PFS.N,2020,0.00833332131756844,0.019362380818762643,0.017476487389323794,12
PFS.N,2021,0.007978900953252537,0.0007573049732018014,0.012596509137268765,12
PFS.N,2022,0.00676948286650505,0.019900388641662735,0.013221150544015221,12
PFS.N,2023,0.006790195310982459,0.022192459899215082,0.004083856332756281,12
PGC.OQ,2016,-0.0013599348968176047,0.02189040330693332,0.019441315224283773,12
PGC.OQ,2017,0.026538850390768913,0.017777194653186078,-0.005311391341910287,12
PGC.OQ,2018,0.011325684647454927,0.014221189572639807,0.004130362626169072,12
PGC.OQ,2019,0.00541472439453599,0.015290694465589817,0.0019220235586696862,12
PGC.OQ,2020,0.008979719804516579,0.023690448621207758,0.013796097433610774,12
PGC.OQ,2021,0.008987177646970771,0.00011709565051630272,0.011396058775761778,12
PGC.OQ,2022,0.006708941391608511,0.02286306068829686,0.017517948517616302,12
PGC.OQ,2023,0.0012314411221276567,0.024079325508144806,0.00231905330817285,12
PKBK.OQ,2016,0.008661257822330492,-0.0032020252833347123,0.010522342042188652,12
PKBK.OQ,2017,0.031830072824293024,0.03828517433450656,-0.020989895630419766,12
PKBK.OQ,2018,0.003789043520363312,0.01402558432715837,-0.001354280473261268,12
PKBK.OQ,2019,0.014197796323755844,0.01062739211786491,-0.0017709023692422292,12
PKBK.OQ,2020,0.008072317481758847,0.027969334600858375,0.00427405634020177,12
PKBK.OQ,2021,0.004772504195552682,0.0036294950660817377,0.009458441821644122,12
PKBK.OQ,2022,0.001691003067826421,0.003985195341309249,0.013444147999993987,12
PKBK.OQ,2023,0.00620825298407026,0.010802617122086381,0.005861798616937107,12
PLBC.OQ,2016,0.009670557025118572,-0.011980331602292279,0.03047725197252968,12
PLBC.OQ,2017,-0.016195905189168698,0.016383841703774365,0.0019269036601363941,12
PLBC.OQ,2018,0.002739866323232535,0.007562948350083278,0.012778068142398421,12
PLBC.OQ,2019,0.010387556515137513,0.01157295493721113,0.0021413088632301434,12
PLBC.OQ,2020,0.005242793858607405,0.019431837095115045,0.009346152779342434,12
PLBC.OQ,2021,0.015301544550883697,0.006993378682727774,0.007265103550076108,12
PLBC.OQ,2022,0.0036992375257378658,0.010489245722333201,0.00867983728566968,12
PLBC.OQ,2023,0.0007368748017357058,0.016939070589352685,0.00703779926590274,12
PNC.N,2016,0.01076123139578998,4.967379345344712e-05,0.016725596025815564,12
PNC.N,2017,0.024713165338893808,0.0075019621436155474,-0.002294892053944935,12
PNC.N,2018,0.015633541146565223,-0.0003336924371595048,0.012086535005278594,12
PNC.N,2019,0.009821289614938309,0.0009572586089371341,0.010016693594477813,12
PNC.N,2020,0.013783746544934469,0.011702969128951952,0.007165077485380302,12
PNC.N,2021,0.013992993997311472,0.001954909296003968,0.008482074499907288,12
PNC.N,2022,0.004693493105754697,0.010823804833004172,0.012398390294621088,12
PNC.N,2023,0.011327636914406754,0.009723984938316797,0.010251105511181392,12
PNFP.OQ,2016,0.007419725484727186,0.014484498137660005,0.015949727052125252,12
PNFP.OQ,2017,0.02663223380228745,0.013411868552476374,-0.0022053813854406128,12
PNFP.OQ,2018,0.01447836938229762,0.017610264170234563,0.015775039525438638,12
PNFP.OQ,2019,0.010815636450144266,0.021445686718994595,0.008931877006041037,12
PNFP.OQ,2020,0.004338577077579266,0.025122489868986353,0.020045198658074345,12
PNFP.OQ,2021,0.011219728964677853,0.007976440787237693,0.008715880747679953,12
PNFP.OQ,2022,0.003947134214230525,0.02014879646988947,0.012230720908380344,12
PNFP.OQ,2023,0.012934460140533186,0.016747425007084756,0.017727266435766,12
PPBI.OQ,2016,0.003732138701848785,0.013889626084234663,0.017626768546003597,12
PPBI.OQ,2017,0.015113932839702164,0.008951195440380632,-0.00026297187812138493,12
PPBI.OQ,2018,0.015301465591456617,0.01177439922332238,-0.003914257538933988,12
PPBI.OQ,2019,0.0062456121389415096,0.017216558310051377,0.009601228414393738,12
PPBI.OQ,2020,0.007455569426437159,0.012355256857176748,0.021242958979550086,12
PPBI.OQ,2021,0.013484632799051984,0.01181930640971877,0.014989592588456759,12
PPBI.OQ,2022,0.009010942887635834,0.02917342078864636,0.015783086631301978,12
PPBI.OQ,2023,0.012257472039252886,0.020356579297949085,0.018185797594906433,12
PRK.A,2016,0.005448158144598417,0.003919991792005741,0.013269841698300294,12
PRK.A,2017,0.01993895319152373,0.024403560830056438,-0.0072261960753726585,12
PRK.A,2018,0.011292556247557567,0.016447520600385086,0.007271635703903939,12
PRK.A,2019,0.002954722736025494,0.02258080186469375,0.0034614446831944807,12
PRK.A,2020,0.007145540204066704,-0.015855338764404318,0.02497043195056577,12
PRK.A,2021,0.0054375638105989815,0.0038118971256280833,0.009352776303967152,12
PRK.A,2022,0.006038397453375281,0.020636041628158887,0.01236207416122807,12
PRK.A,2023,0.00507145651878201,0.006575346016365805,0.007473348499662896,12
PVBC.OQ,2016,0.0007692500999375892,0.008828392219118651,0.005108037419947077,12
PVBC.OQ,2017,0.004391085012723319,0.02620764092531859,-0.010953420443548094,12
PVBC.OQ,2018,0.012173527015484822,0.021095493358188507,0.01023842114231788,12
PVBC.OQ,2019,0.013225449814518456,0.001278853647105626,-0.0016874198132019753,12
PVBC.OQ,2020,0.006273254071336465,0.012012266742524588,0.016456895948365545,12
PVBC.OQ,2021,0.015472488709627915,-0.00802482544294042,0.008151399491641365,12
PVBC.OQ,2022,-0.013340704239443982,0.034279816372196396,0.00929540732826755,12
PVBC.OQ,2023,-0.00453383921520103,0.03053531048115809,-0.006823161866665399,12
PWOD.OQ,2016,0.001242163076440117,0.013061457902585862,0.007580652673653021,12
PWOD.OQ,2017,0.01994804042393756,0.003971693888560824,0.009263025572223676,12
PWOD.OQ,2018,0.006450231833105691,0.01836135521394962,0.014034164806836037,12
PWOD.OQ,2019,-0.002668123008363874,0.023079557290807313,0.011992561750040428,12
PWOD.OQ,2020,0.00421467140624537,0.02222419830258022,0.008977713771022137,12
PWOD.OQ,2021,0.0009919097436959787,-0.012670137196467616,0.00746624467122037,12
PWOD.OQ,2022,-0.0010247846822151992,0.006432479820890685,0.007449070364944196,12
PWOD.OQ,2023,0.0014036123023880038,0.017748634812005996,-0.004774045749865806,12
QCRH.OQ,2016,0.010615229006918851,0.00463970341503789,0.010660565590400005,12
QCRH.OQ,2017,0.015948455559014876,0.018928966195314083,-0.010491626914388376,12
QCRH.OQ,2018,0.008908668278610189,0.01701102083930709,0.00446751839779678,12
QCRH.OQ,2019,0.006235447054947954,0.011364279908600344,0.007439717832714376,12
QCRH.OQ,2020,0.008109321703194013,0.018099063295853025,0.013697854939175276,12
QCRH.OQ,2021,0.010683382005831733,-0.003240220348754483,0.004944137231788603,12
QCRH.OQ,2022,0.0033070257308721773,0.005074543224101731,0.005270661616418812,12
QCRH.OQ,2023,0.0029534118860262727,0.01909244482974816,0.007682755525799546,12
RBCAA.OQ,2016,0.0010548810210298716,0.008744927803689755,0.013357408320808582,12
RBCAA.OQ,2017,0.02656193566610303,0.024040762718236724,-0.010175600629575836,12
RBCAA.OQ,2018,0.010131878007107124,0.014000916672445116,0.01587229452597548,12
RBCAA.OQ,2019,0.007041296439591802,0.016546341175542975,0.0015668892251112275,12
RBCAA.OQ,2020,0.0025278038539628222,0.013001810936990167,0.011240748436962758,12
RBCAA.OQ,2021,0.009544483744366705,0.0016809402861420247,0.006219966632142273,12
RBCAA.OQ,2022,0.00235549228460901,0.022288100893089847,0.015364560143468124,12
RBCAA.OQ,2023,0.0007424141736243495,0.020604413396472523,-0.007218794939913311,12
RF.N,2016,0.016151967086471316,0.004810981666247747,0.024792090127133307,12
RF.N,2017,0.027646432466312272,0.005962813247842752,0.0005323627612771331,12
RF.N,2018,0.017229722787147645,0.0012465151583096017,0.007230944707790949,12
RF.N,2019,0.010067368024895863,0.01834540760437214,0.01154367093899003,12
RF.N,2020,0.011419666694921372,0.010120477661188874,0.018549814935394933,12
RF.N,2021,0.012506828876668664,0.007250870827238555,0.013308245561530272,12
RF.N,2022,0.0066084841310835845,0.02067441639111421,0.016679786916586777,12
RF.N,2023,0.009960533109882621,0.020040814524067915,0.004659707112119476,12
SBCF.OQ,2016,0.008371763649965702,-0.0036647095309223273,0.016877971323207078,12
SBCF.OQ,2017,0.028049289106253043,0.019136525393989943,-0.012681083800485049,12
SBCF.OQ,2018,0.010094991981283134,0.019149350925217946,0.0016416386837948098,12
SBCF.OQ,2019,0.015732472436366142,0.007421794513468886,0.01043750231595428,12
SBCF.OQ,2020,0.009679138312331534,0.02228227721491598,0.012811944348197959,12
SBCF.OQ,2021,0.012910579359279471,0.010244930374724416,0.011818676299407992,12
SBCF.OQ,2022,0.004845875471734649,0.002461861034853567,0.006986871590706004,12
SBCF.OQ,2023,0.009514547102182476,0.017662184387683747,0.009032920918021544,12
SBFG.OQ,2016,0.004572494847059423,0.004125790778880008,0.010891226124597022,12
SBFG.OQ,2017,0.02476089261284279,0.005102312777578711,-0.009114557146772426,12
SBFG.OQ,2018,0.006452197164524408,0.009001861923422552,-0.0046844876531502416,12
SBFG.OQ,2019,-0.00020660339938581053,0.02173456394477091,0.0036811975495952927,12
SBFG.OQ,2020,0.010935038282657914,0.03092696702984877,0.00776942082015478,12
SBFG.OQ,2021,0.0011238293825999942,-0.008032764924093036,0.007252572164926516,12
SBFG.OQ,2022,-0.0012719798728210905,0.004123717911589983,0.005328199397187429,12
SBFG.OQ,2023,-0.0029676101289463786,0.010513753306294064,0.006336837677034024,12
SBNY.PK,2016,0.009395377671763685,0.007526191371787772,0.021337129334086945,12
SBNY.PK,2017,0.03039519994171711,0.004553030671956251,-0.011668822236805678,12
SBNY.PK,2018,0.013877442806630627,0.00011496428704619623,-0.00248780326023427,12
SBNY.PK,2019,0.013994287797145266,0.022806924152001168,0.004425147430467655,12
SBNY.PK,2020,0.020356757838082204,0.027457731408700347,0.000746405930501225,12
SBNY.PK,2021,0.01936546903003149,0.025088522710591726,0.009762910295106765,12
SBNY.PK,2022,0.004186054467467279,0.042232131396373454,0.019925084390312472,12
SBNY.PK,2023,0.07540167145521409,1.1361265163417573,0.636193707299227,12
SBSI.N,2016,0.00896695582755854,0.005931909271262992,0.00959458676306771,12
SBSI.N,2017,0.028993895324484834,0.025633303129539174,-0.0065630042838902385,12
SBSI.N,2018,0.009627017413103376,0.007663219156420317,0.0051391629930401285,12
SBSI.N,2019,0.004716071805098313,0.0071186387449536275,0.006016890929024507,12
SBSI.N,2020,0.003765772548631672,0.007679447447281278,0.009990975005124868,12
SBSI.N,2021,0.010793756983806567,-0.0009829074989006663,0.012795382121450923,12
SBSI.N,2022,0.0020891965368434106,0.0038070837419338886,0.005786807832845963,12
SBSI.N,2023,0.0049479028877075166,0.014947018821164811,0.009312389555322577,12
SFNC.OQ,2016,0.014024672525375407,0.009167339234736139,0.016179153147107536,12
SFNC.OQ,2017,0.010637067665267183,0.01642121456223393,0.003301069139702406,12
SFNC.OQ,2018,0.016451788965826962,0.015373555395025301,0.01716797938840423,12
SFNC.OQ,2019,0.006542485416640471,0.010489480034102145,0.006510438717192098,12
SFNC.OQ,2020,0.006023285812836048,0.014710354175694983,0.009264423629272243,12
SFNC.OQ,2021,0.008623847774762666,0.01921296536477891,0.009859952943225444,12
SFNC.OQ,2022,0.006558464765454538,0.026738564331882278,0.01704292108847007,12
SFNC.OQ,2023,0.007679248806078389,0.024505550181797987,0.006764538698217099,12
SFST.OQ,2016,0.011010260726226944,0.004132513656521086,0.011570754995649708,12
SFST.OQ,2017,0.014914273912998707,0.011798858866024848,-0.005103007886889767,12
SFST.OQ,2018,0.013163085479908456,0.01541534005666539,0.021585160785773355,12
SFST.OQ,2019,0.006941696115782963,0.018024501340638217,0.00595222986081627,12
SFST.OQ,2020,0.005595402024859395,0.02451242744684274,0.010044593401162778,12
SFST.OQ,2021,0.0014982475487857394,0.0064070911386149365,0.006220689613460501,12
SFST.OQ,2022,0.0036155421097739046,0.010607925087824963,0.006946647511376719,12
SFST.OQ,2023,0.005923718801424118,0.013672766315529805,0.01978276488965942,12
SHBI.OQ,2016,0.002431762340238735,-0.005158949607405278,0.009985750156713944,12
SHBI.OQ,2017,0.04010715868916612,0.011402801007926401,-0.016064539892127895,12
SHBI.OQ,2018,0.010785147295230809,0.0128721280377295,0.007467600214030715,12
SHBI.OQ,2019,0.0045962013015326654,0.013141081880933377,0.0019179282707292248,12
SHBI.OQ,2020,0.006285048503539886,0.02313250047143711,0.011275433677811201,12
SHBI.OQ,2021,0.00438582491414981,-0.009634608084193133,0.0077091953684279195,12
SHBI.OQ,2022,0.005378552325260783,0.029557830361913,0.016335953824113836,12
SHBI.OQ,2023,0.009939574468596266,0.009084248514178082,0.009656617482791185,12
SNV.N,2016,0.015223412148748344,-0.0014336465924713665,0.017737633179184052,12
SNV.N,2017,0.026710238730683004,0.02086846673255863,-0.008695557530976419,12
SNV.N,2018,0.013338412496080674,0.0164332218816261,0.0038938011821985762,12
SNV.N,2019,0.013119713221691077,0.018239516508618624,0.003692092902588053,12
SNV.N,2020,0.01063270608926799,0.004286822837550361,0.031393043589875685,12
SNV.N,2021,0.01270230773038488,0.01272708841264852,0.013135059264897109,12
SNV.N,2022,0.007603343223263857,0.016366648604122777,0.013358282126982472,12
SNV.N,2023,0.013359571313265435,0.018614016569736585,0.011276900433032672,12
SRCE.OQ,2016,0.003995689880906419,0.009024855168468862,0.012016486576556674,12
SRCE.OQ,2017,0.028060133754944303,0.023282320590400737,-0.012483064470361297,12
SRCE.OQ,2018,0.016782665299211644,0.012213704170494085,0.01615325747468875,12
SRCE.OQ,2019,0.007398965439278687,0.016823262861000162,0.0020153205789708827,12
SRCE.OQ,2020,0.00835861000011912,0.018048766931030694,0.008198950072465192,12
SRCE.OQ,2021,0.00880415516833127,-0.0009713615520937969,0.01025194042562699,12
SRCE.OQ,2022,0.005617864652645256,0.026075457735576967,0.01766925370625365,12
SRCE.OQ,2023,0.00012950098768923536,0.010178064647647565,0.004986947612326147,12
STBA.OQ,2016,0.011174833460320784,-0.0006886868583555975,0.01445993276704309,12
STBA.OQ,2017,0.010711843044682512,0.018858118324234955,0.0023362190287883576,12
STBA.OQ,2018,0.01189339958248257,0.014288262290626672,0.01333163943820586,12
STBA.OQ,2019,0.0009109656402027603,0.017781717827161578,0.008702643636621326,12
STBA.OQ,2020,0.0026876066545918737,0.01768811247205465,0.013535255485432256,12
STBA.OQ,2021,0.012223836746922286,0.0026930121486361497,0.013910452335910596,12
STBA.OQ,2022,0.00787922971417289,0.03241513870065563,0.018719250992520545,12
STBA.OQ,2023,0.002895670524839935,0.024287041761347987,0.0023654511134174674,12
SYBT.OQ,2016,0.002055609142949227,0.007303719321229015,0.015688968663241477,12
SYBT.OQ,2017,0.0239779849147908,0.021861093972441795,0.0003169537145477179,12
SYBT.OQ,2018,0.001542308922549484,0.013067793923478725,-0.006466256829664778,12
SYBT.OQ,2019,0.005262204538711973,0.010646832070831221,0.00032796409550966184,12
SYBT.OQ,2020,0.010144011653359594,0.011901669589983612,0.006493548300792313,12
SYBT.OQ,2021,0.001022679229837762,0.009924483773160157,0.008721214071740892,12
SYBT.OQ,2022,0.004497534221803234,0.02379745826244367,0.010709841707469324,12
SYBT.OQ,2023,0.01319110695994553,0.0032645877463340304,0.0057653719774680146,12
TBBK.OQ,2016,0.033288042063618205,-0.007881992736148986,0.00565941309010771,12
TBBK.OQ,2017,-0.03972662751892587,0.01871031655276652,0.01918623959749665,12
TBBK.OQ,2018,0.009702782057002509,0.011719532738021933,0.017529789378097023,12
TBBK.OQ,2019,0.009942497420943372,0.0045931207376637626,0.017621160749249548,12
TBBK.OQ,2020,0.01228684266033157,0.037863649587229334,0.008348401587633806,12
TBBK.OQ,2021,0.018780380704656173,0.021468812081560682,0.00906596514131521,12
TBBK.OQ,2022,0.013299951744802049,0.00889053158367871,0.010863124822908824,12
TBBK.OQ,2023,0.006087525146523109,0.010677001982222758,0.0011691545914968016,12
TCBI.OQ,2016,0.03571993029268612,-0.007288317070803555,0.017080784959473537,12
TCBI.OQ,2017,0.04824605716695581,0.017432573237098393,-0.0028915238974979076,12
TCBI.OQ,2018,0.014479592859985721,0.011562763296893926,0.004517744222010624,12
TCBI.OQ,2019,0.01650730480518311,0.008372334214947444,0.008020348817119102,12
TCBI.OQ,2020,0.007626677802080735,0.0008698224199067701,0.05081481172303218,12
TCBI.OQ,2021,0.01980605634572513,0.011701758220168387,0.009249493502672785,12
TCBI.OQ,2022,0.000869103490257542,0.024841697561462404,0.014551643196872013,12
TCBI.OQ,2023,0.0008781217058479885,0.02460382418694572,0.00832142169824419,12
TCBK.OQ,2016,0.00438637246149962,0.00954244468991986,0.015376832406321901,12
TCBK.OQ,2017,0.03936570389989645,0.02776115265620273,-0.01804117931996417,12
TCBK.OQ,2018,0.010477137590178333,0.011076886253959006,0.011694372938152337,12
TCBK.OQ,2019,0.005500803347611802,0.019414802632462782,0.0020080461586538976,12
TCBK.OQ,2020,0.001700913030355497,0.022375198313695294,0.01088171866718274,12
TCBK.OQ,2021,0.0035732360267536857,0.006060534247192471,0.015079574247640679,12
TCBK.OQ,2022,0.005047205392703657,0.03841679625939918,0.024437112038826838,12
TCBK.OQ,2023,0.002401750566272471,0.02044059715649779,0.008135607003904716,12
TFC.N,2016,0.01139806023446273,0.004201483739375983,0.011215705411803705,12
TFC.N,2017,0.010157724102919421,-0.0032480787231285134,0.009447729376424345,12
TFC.N,2018,0.01446865046698042,0.001408861090897575,0.015905045039681303,12
TFC.N,2019,0.008581389072888454,0.011135407721931893,0.01353210029081918,12
TFC.N,2020,0.011091556316853941,0.00470512363818911,0.019776959490654878,12
TFC.N,2021,0.011805966350732958,0.003353218502356539,0.011565452817559625,12
TFC.N,2022,0.003910236028292855,0.007145441853163518,0.00967284311417296,12
TFC.N,2023,0.006125267815782865,0.021069278539602783,0.005768019519697923,12
TFIN.OQ,2016,0.02251069641854983,0.004634388936487367,0.007267984833622195,12
TFIN.OQ,2017,0.023952134402352394,0.010570678096297931,0.003966677568107323,12
TFIN.OQ,2018,0.019828833768769292,0.00568694663249249,0.0033690022380323537,12
TFIN.OQ,2019,0.003850387960625731,0.02045255461276245,0.00813369209684637,12
TFIN.OQ,2020,0.001269443505225843,-0.01646912672724446,0.04360760496087499,12
TFIN.OQ,2021,0.0031487569780697527,0.011545803470365809,0.009394153690396602,12
TFIN.OQ,2022,0.013242115101026325,0.01946139664775724,0.0029525616378212444,12
TFIN.OQ,2023,0.005468779731101724,0.023452521976619053,-0.003000854822901888,12
THFF.OQ,2016,0.005776297923948056,0.006342801665165185,0.010033805565416668,12
THFF.OQ,2017,0.019887824604049153,0.02899309057205593,-0.010411592025018651,12
THFF.OQ,2018,0.016481835105082214,0.005976235909296967,0.01242000768621657,12
THFF.OQ,2019,0.00498621469076147,0.011045831478926637,0.006604477083082673,12
THFF.OQ,2020,0.004559054832036059,0.018005542378632885,0.007863089224758675,12
THFF.OQ,2021,0.0017589083866896126,-0.00276854644125227,0.010089430822907215,12
THFF.OQ,2022,0.00010596936950832457,0.02446519687617584,0.013280457461974725,12
THFF.OQ,2023,0.0057335073657784254,0.010340595202260295,0.006863534174546767,12
TMP.A,2016,0.01480125490669833,-0.0061956734019811225,0.003866602143060502,12
TMP.A,2017,0.029720535668653895,0.02088680650669682,0.0005061461659112317,12
TMP.A,2018,0.01184890967865486,0.013520850856178317,0.006641768177426686,12
TMP.A,2019,-0.000486097858393807,0.014766023732119936,0.0036386434398628397,12
TMP.A,2020,0.006936935664214241,0.0146686645257366,0.0015580039015426397,12
TMP.A,2021,0.007335627948650226,-0.0008281799031469809,0.010487037259159362,12
TMP.A,2022,0.004591095365862864,0.017838698896481937,0.010777834159222005,12
TMP.A,2023,0.005608974640155803,0.011477759648529096,0.0047444758448526615,12
TOWN.OQ,2016,0.013722274187158425,0.010042920258171776,0.019230707050475006,12
TOWN.OQ,2017,0.021128825229425247,0.02381074800819019,-0.006626795180615489,12
TOWN.OQ,2018,0.0132860024799913,0.016070774756317012,0.013441568745617475,12
TOWN.OQ,2019,0.003694244937074176,0.01740561461512352,0.007332994248080673,12
TOWN.OQ,2020,0.008793901279935849,0.014616812277335956,0.011976385223763606,12
TOWN.OQ,2021,0.009942009760191117,0.0037147549402240603,0.011596229839461267,12
TOWN.OQ,2022,0.007236629711715346,0.026828308807623578,0.017513545950820192,12
TOWN.OQ,2023,0.0019076962805786891,0.013417482991315878,0.0020663347950930777,12
TRMK.OQ,2016,0.00591530479346934,0.012120008380384083,0.01446449933852887,12
TRMK.OQ,2017,0.027320243211308326,0.027956423035636484,-0.005568546571518278,12
TRMK.OQ,2018,0.012526515727553748,0.010375296355113207,0.011246034588289502,12
TRMK.OQ,2019,0.011089592146552925,0.011498230878374047,0.00467834570470515,12
TRMK.OQ,2020,0.008140238140728928,0.0131075328864249,0.006950123022399975,12
TRMK.OQ,2021,0.005617692393097299,0.0002549849811623719,0.01176275826944883,12
TRMK.OQ,2022,0.005409760420539518,0.021340384040302765,0.012128783836547422,12
TRMK.OQ,2023,0.008401754117600314,0.007408160197519399,0.017402898308233564,12
TRST.OQ,2016,0.007832368759614093,0.010725511506960154,0.009732971071042141,12
TRST.OQ,2017,0.0188205497434689,0.013285408033907788,0.008084869219167698,12
TRST.OQ,2018,0.010136786080656527,0.01593473372091309,0.009312493997520316,12
TRST.OQ,2019,0.007266662636490214,0.02076213987511006,0.004126521483448693,12
TRST.OQ,2020,0.01147137184130068,0.020406593466665998,0.002012744585591456,12
TRST.OQ,2021,0.006991159218687099,-0.006830369417592925,0.012882112891083536,12
TRST.OQ,2022,0.004826983748817968,0.022655308666658214,0.015288264328552013,12
TRST.OQ,2023,0.0014285640177321302,0.01549110219398321,0.00407438121074576,12
UBFO.OQ,2016,0.0020431679870566797,0.0018247009403948842,0.006270932594977441,12
UBFO.OQ,2017,0.0015007645050436743,0.004687593728961237,-0.013970271754954747,12
UBFO.OQ,2018,0.004324459216194182,0.007723245535979556,0.00011488601168523419,12
UBFO.OQ,2019,0.0057335988154094755,0.015118515565313441,-0.0015866939298710327,12
UBFO.OQ,2020,0.0068983066769466046,0.011329711437154248,0.01385443441414353,12
UBFO.OQ,2021,0.007522301542458417,-0.002410180292118937,0.00820246377805372,12
UBFO.OQ,2022,-0.0002413564615335903,0.011684694454116022,0.009810365228320994,12
UBFO.OQ,2023,-0.0026598709121473767,0.018059932298278326,-0.0015024672279927466,12
UBSI.OQ,2016,0.008182441071070743,0.010960185029932812,0.014356728192321424,12
UBSI.OQ,2017,0.034183346617304614,0.02625869107651785,-0.012583726990098985,12
UBSI.OQ,2018,0.015060571555766494,0.00997218899558155,0.004839028540391085,12
UBSI.OQ,2019,0.0085867795257131,0.012942364963464043,0.0026565508697493903,12
UBSI.OQ,2020,0.010839696624501623,0.017523610278936765,0.011402189201945873,12
UBSI.OQ,2021,0.009720208485185886,0.0010031658408266076,0.01262742591818492,12
UBSI.OQ,2022,0.006133859759635946,0.028064608635215125,0.017445902707998354,12
UBSI.OQ,2023,0.0093547265873535,0.007487366446106209,0.008474102767134308,12
UCB.N,2016,0.010110397473024037,0.00977307754735867,0.02215453024213898,12
UCB.N,2017,0.026433465978585077,0.02023918840348232,-0.002643718187624145,12
UCB.N,2018,0.016544253334900377,0.009678698717160913,0.011998614291266549,12
UCB.N,2019,0.00929064353068087,0.022378383473493958,0.007965852636532312,12
UCB.N,2020,0.0050930900136960874,0.025634811543259417,0.0162218473127886,12
UCB.N,2021,0.00401471399884204,0.007396588936519936,0.01071589198993009,12
UCB.N,2022,0.00617242307332939,0.033491251881847796,0.016166302307675608,12
