instrument,date,ritrf,rit,new_wacc,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score,esg_combined_score_1,total_assets,debt__total,price_to_book_value_per_share,capital_adequacy__total_,weighted_average_cost_of_capital_,beta_levered,wacc_tax_rate_,wacc_cost_of_debt_,wacc_debt_weight_,wacc_equity_weight_,lnta,td_ta,d_e,beta_unlevered
HBAN.OQ,2019-12-31,0.078777735,0.100177735,0.060638721,83.60607327,76.52730109,90.92193888,81.15836513,83.58072275,74.0567996,92.17890399,80.3323948,81.15836513,80.3323948,109002.0,12455.0,1.45219529,13.04,6.721770532,1.462582643,23.74462,2.403096736,43.04434412,52.65729562,11.59912151,0.114263958,0.817443122,0.900968815
HBAN.OQ,2020-12-31,-0.178033022,-0.173633022,-0.068624477,83.18945847,78.96086781,81.43216455,78.81935473,83.60607327,76.52730109,90.92193888,81.15836513,78.81935473,81.15836513,123038.0,8535.0,1.189334871,14.46,5.901297806,1.485541959,22.60813,2.536468603,44.92310964,44.60152497,11.72024853,0.069368813,1.007210172,0.8348092
HBAN.OQ,2021-12-31,0.2692593,0.2696593,0.189595892,83.83384923,78.5200868,68.03904785,74.14081322,83.18945847,78.96086781,81.43216455,78.81935473,74.14081322,78.81935473,174064.0,7442.0,1.294219749,13.14,2.02961093,1.294765917,15.9465,2.317565286,24.51322122,68.53860767,12.06717833,0.042754389,0.357655664,0.995497396
HBAN.OQ,2022-12-31,-0.009434293,0.004765707,0.014482416,85.4306889,77.98474699,67.77127169,74.03253554,83.83384923,78.5200868,68.03904785,74.14081322,74.03253554,74.14081322,182906.0,11713.0,1.307328406,13.09,7.738048125,1.149487788,15.9465,4.985577367,27.11923891,65.42486275,12.11672764,0.064038359,0.41450968,0.852476531
KEY.N,2016-12-31,0.39431754,0.39631754,0.195754199,77.89661319,61.4367953,84.66011654,69.4185851,74.18236343,59.2068303,84.51408183,68.11696095,69.4185851,68.11696095,136453.0,14694.0,1.452601136,12.85,5.490937315,1.098561321,24.79542,3.161282586,49.4674626,46.42581796,11.82373551,0.10768543,1.065516232,0.609865625
KEY.N,2017-12-31,0.252233154,0.260233154,0.151604206,80.3662947,77.67592804,82.45644617,76.88239394,77.89661319,61.4367953,84.66011654,69.4185851,76.88239394,69.4185851,137698.0,15344.0,1.540465017,12.92,5.792653164,1.084106291,23.7511,3.024624862,42.80931644,54.46321281,11.83281816,0.111432265,0.786022606,0.67784876
KEY.N,2018-12-31,-0.370350223,-0.352250223,-0.181775916,80.93195868,71.88957183,88.07275253,76.02537651,80.3662947,77.67592804,82.45644617,76.88239394,76.02537651,76.88239394,139613.0,14595.0,1.065270864,12.89,7.095788442,1.145644505,24.79542,3.682904765,41.34378676,54.8550281,11.84662959,0.104538976,0.753691834,0.73119519
KEY.N,2019-12-31,0.067219391,0.088619391,0.053248804,79.21377112,68.62977251,71.84308926,68.52096551,80.93195868,71.88957183,88.07275253,76.02537651,68.52096551,76.02537651,144988.0,13540.0,1.306532981,12.79,6.171840467,1.319665452,24.79542,2.473544317,43.67550543,50.91911023,11.88440626,0.093387039,0.857742903,0.802198029
KEY.N,2020-12-31,-0.283181731,-0.278781731,-0.108506106,78.18887899,67.27524409,57.69881958,62.57492028,79.21377112,68.62977251,71.84308926,68.52096551,62.57492028,68.52096551,170336.0,14688.0,0.995736573,13.4,6.103539452,1.579160341,18.49174,2.577924201,50.31607167,42.71392715,12.04552824,0.08622957,1.177978122,0.805632614
KEY.N,2021-12-31,0.336665897,0.337065897,0.197210833,76.47217893,71.19131045,73.94408153,70.45122763,78.18887899,67.27524409,57.69881958,62.57492028,70.45122763,62.57492028,186346.0,12803.0,1.384029838,12.49,2.029963725,1.464512803,15.61507,2.305330436,38.54453904,56.28352423,12.13536044,0.068705526,0.684828101,0.928145316
KEY.N,2022-12-31,0.047464984,0.061664984,0.046224337,73.97123783,77.05672387,77.01622896,74.19311821,76.47217893,71.19131045,73.94408153,70.45122763,74.19311821,70.45122763,189813.0,28770.0,1.484253624,12.79,6.552945264,1.28590853,15.61507,4.973197578,60.7986037,33.58375542,12.15379466,0.15157023,1.810357506,0.508732976
KEY.N,2023-12-31,-0.002043237,0.047456763,0.043285289,72.49714885,77.49341565,76.95907549,74.35819602,73.97123783,77.05672387,77.01622896,74.19311821,40.62221178,74.19311821,188281.0,22645.0,1.111190691,14.15,6.284107736,1.305490432,15.61507,5.445652717,66.37692277,26.93616931,12.14569081,0.120272359,2.464230232,0.423937753
RF.N,2016-12-31,0.35625007,0.35825007,0.269148571,53.19620528,51.50771125,70.02172691,52.44053548,43.69233551,48.98376488,70.40837032,50.84859263,52.44053548,50.84859263,125968.0,7763.0,1.100819026,14.15,8.60749851,1.471288577,31.88739,2.990824705,21.18289334,73.92415664,11.74378319,0.061626762,0.286549002,1.23102252
RF.N,2017-12-31,0.259783834,0.267783834,0.206029208,62.20669713,54.57967964,71.52047932,57.458141,53.19620528,51.50771125,70.02172691,52.44053548,57.458141,52.44053548,124294.0,8632.0,1.274830814,13.78,7.679190939,1.317741644,30.74163,2.70386418,21.14007014,75.46027159,11.73040501,0.069448244,0.280148344,1.103612023
RF.N,2018-12-31,-0.358554795,-0.340454795,-0.254660091,69.61963761,47.97152163,60.66986867,52.66801118,62.20669713,54.57967964,71.52047932,57.458141,52.66801118,57.458141,125688.0,14024.0,0.960909265,12.46,9.746684352,1.405091933,30.74163,3.496133429,20.6406496,76.26796544,11.74155792,0.111577875,0.270633279,1.183298888
RF.N,2019-12-31,0.063903257,0.085303257,0.062319549,80.3615413,72.41994073,47.46314627,63.57418892,69.61963761,47.97152163,60.66986867,52.66801118,63.57418892,52.66801118,126240.0,9929.0,1.096185051,12.68,8.349471528,1.570321891,30.0,2.3474136,26.38473753,67.97400147,11.74594014,0.078651774,0.388159251,1.234809877
RF.N,2020-12-31,-0.184069234,-0.179669234,-0.108139717,84.68316142,80.50568692,44.51291095,66.86915772,80.3615413,72.41994073,47.46314627,63.57418892,66.86915772,63.57418892,147389.0,3569.0,0.940920507,13.56,7.757044088,1.596881417,29.73856,2.339703844,27.87646358,62.73881926,11.90083063,0.024214833,0.444325601,1.216959393
RF.N,2021-12-31,0.261131517,0.261531517,0.219319119,85.278048,79.48631891,83.66134066,80.57957388,84.68316142,80.50568692,44.51291095,66.86915772,80.57957388,66.86915772,162938.0,2407.0,1.232111358,12.74,1.995041766,1.448587642,21.68798,2.227193849,10.02403452,83.19103146,12.00112504,0.01477249,0.120494173,1.32368303
RF.N,2022-12-31,-0.0187992,-0.0045992,-0.000139945,86.85040811,78.45001233,84.06177448,80.2749904,85.278048,79.48631891,83.66134066,80.57957388,80.2749904,80.57957388,155220.0,2284.0,1.410108942,12.54,8.813125265,1.23737707,21.58631,4.656989049,10.02717125,82.65749141,11.95259874,0.014714599,0.121309891,1.129897222
DFS.N,2016-12-31,0.294669352,0.296669352,0.144128068,23.49352748,50.88147633,73.41723549,52.00449569,22.84303853,51.98861688,70.41732532,51.79336452,52.00449569,51.79336452,92308.0,25443.0,2.603934049,15.5,6.204668534,1.466078734,37.11424,2.761313722,53.4301298,45.45466809,11.43288609,0.275631581,1.175459684,0.842963126
DFS.N,2017-12-31,0.320830798,0.328830798,0.162195647,29.51822378,53.14581786,67.90295905,51.8652637,23.49352748,50.88147633,73.41723549,52.00449569,51.8652637,52.00449569,100087.0,26326.0,2.665429509,13.8,6.105188521,1.515509085,37.11424,2.537617125,52.11255572,46.7959594,11.51379509,0.263031163,1.113612295,0.891316777
DFS.N,2018-12-31,-0.332749233,-0.314649233,-0.143221999,28.9918111,46.26099994,74.32045303,50.76712922,29.51822378,53.14581786,67.90295905,51.8652637,50.76712922,51.8652637,109553.0,27228.0,1.849974053,13.5,7.634849463,1.522244505,36.40642,3.165036055,50.22208667,48.73061224,11.60416373,0.248537238,1.030606519,0.919563181
DFS.N,2019-12-31,0.156562098,0.177962098,0.097096104,34.4487962,58.68573438,86.53447635,62.30018678,28.9918111,46.26099994,74.32045303,50.76712922,62.30018678,50.76712922,113996.0,25701.0,2.328924411,13.5,6.75786862,1.609225342,35.31241,2.163337925,48.11585391,50.77638353,11.64391864,0.225455279,0.947603011,0.997671264
DFS.N,2020-12-31,0.003012959,0.007412959,0.009517564,34.7969454,54.75613166,84.1830021,59.73995965,34.4487962,58.68573438,86.53447635,62.30018678,59.73995965,62.30018678,112889.0,21241.0,2.824201606,16.1,5.116753214,1.78676909,34.54595,1.676214511,63.43025825,34.51134303,11.63416031,0.188158279,1.837953922,0.81105615
DFS.N,2021-12-31,0.237836166,0.238236166,0.160936301,36.60665359,58.66827208,79.51069368,60.48444115,34.7969454,54.75613166,84.1830021,59.73995965,60.48444115,59.73995965,110242.0,20227.0,2.697475766,17.6,1.823731757,1.690025276,23.76981,2.167986604,32.85209762,65.27428955,11.61043323,0.183478166,0.503293071,1.221415472
DFS.N,2022-12-31,-0.151801534,-0.137601534,-0.0587339,37.27925691,62.06793136,77.72924172,61.84772429,36.60665359,58.66827208,79.51069368,60.48444115,61.84772429,60.48444115,131706.0,20108.0,1.968554807,15.8,7.715736496,1.405308899,22.89439,4.566831223,43.81146025,53.89558728,11.78832744,0.152673379,0.812895127,0.863855105
DFS.N,2023-12-31,0.035064213,0.084564213,0.061415338,36.29579375,54.96472612,62.86472228,53.099087,37.27925691,62.06793136,77.72924172,61.84772429,29.09445368,61.84772429,151713.0,21331.0,2.133057247,13.7,7.078482702,1.445723848,22.89439,5.057807782,46.15658753,51.33961854,11.92974586,0.140601003,0.899044224,0.853834333
SBNY.PK,2016-12-31,2.777296497,2.779296497,2.521816285,21.15270351,33.0736496,31.56143345,27.76664624,18.2821119,31.30998024,29.27900327,26.07019138,27.76664624,26.07019138,39047.611,3200.488,2.270739644,13.46,6.602730428,0.880291942,42.02498,1.540478388,9.294087924,90.70591208,10.57253698,0.081963734,0.102463971,0.830931686
SBNY.PK,2017-12-31,2.170375352,2.178375352,1.962193337,22.15799615,36.52408317,46.67009838,34.91718067,21.15270351,33.0736496,31.56143345,27.76664624,34.91718067,27.76664624,43117.72,5242.381,1.871739749,13.32,6.962975474,1.017555798,41.57749,1.65214566,9.968170412,90.03182959,10.67168933,0.121582983,0.110718292,0.955734669
SBNY.PK,2018-12-31,-4.257297898,-4.239197898,-3.746590312,23.52538211,33.03176178,35.58738619,29.47435726,22.15799615,36.52408317,46.67009838,34.91718067,29.47435726,34.91718067,47364.816,6048.174,1.283962866,13.41,8.496792144,1.056695779,40.60203,2.148466578,11.58542557,88.41457443,10.76563495,0.127693392,0.131035247,0.980389808
SBNY.PK,2019-12-31,-2.392061851,-2.370661851,-2.230603532,51.6393068,47.22842426,48.19955117,43.44888429,23.52538211,33.03176178,35.58738619,29.47435726,43.44888429,29.47435726,50591.809,4748.263,1.540782612,13.32,9.313306383,1.372788524,39.49611495,1.780244139,5.881262144,94.11873786,10.83154496,0.093854383,0.062487686,1.322777638
SBNY.PK,2020-12-31,1.482884814,1.487284814,1.310052752,54.39040762,45.97932763,52.94067853,45.21047857,51.6393068,47.22842426,48.19955117,43.44888429,45.21047857,43.44888429,73888.344,3817.833,1.244983363,13.54,11.36123632,1.969459029,33.03057,1.862014134,12.01724017,87.98275983,11.21031037,0.051670301,0.136586306,1.804407906
FLG.N,2016-12-31,0.177184186,0.179184186,0.135791105,44.74153298,33.61393941,63.98890785,40.6216915,40.89834515,32.09392922,61.17034314,39.32211137,40.6216915,39.32211137,48926.555,13673.379,1.265363015,11.71,4.81905146,0.646442187,36.090125,1.791718442,25.87027811,74.12972189,10.79807558,0.279467438,0.34898658,0.528554939
FLG.N,2017-12-31,0.223239299,0.231239299,0.192878163,46.0982659,32.71484744,67.38160604,41.20808043,44.74153298,33.61393941,63.98890785,40.6216915,41.20808043,40.6216915,49124.195,12913.679,1.010744219,13.86,4.748769535,0.551649777,36.30108,2.175251512,10.62359972,82.77405487,10.80210696,0.26287818,0.128344561,0.509958573
FLG.N,2018-12-31,-0.173243077,-0.155143077,-0.126065478,45.34574468,49.26392246,64.86453475,48.60123239,46.0982659,32.71484744,67.38160604,41.20808043,48.60123239,41.20808043,51899.376,14207.866,0.724267451,13.54,6.673498634,0.684460367,36.43356,3.921837401,9.100282664,82.71987075,10.85706205,0.273757935,0.11001326,0.639723532
FLG.N,2019-12-31,0.203663321,0.225063321,0.171384687,42.98313557,49.86879202,58.47288549,46.63065091,45.34574468,49.26392246,64.86453475,48.60123239,46.63065091,48.60123239,53640.821,14557.593,0.904757675,13.27,6.525624355,0.989986553,36.38481,2.231813877,18.59564904,74.97646714,10.89006564,0.271390197,0.248019809,0.855074393
FLG.N,2020-12-31,-0.024980402,-0.020580402,-0.01064993,40.32394932,47.01419617,46.14266688,40.70685056,42.98313557,49.86879202,58.47288549,46.63065091,40.70685056,46.63065091,56306.12,16083.544,0.77209582,12.97,5.744532415,1.049075654,30.381305,1.70124773,25.11906546,66.20375232,10.93855851,0.285644687,0.37942057,0.829867978
FLG.N,2021-12-31,0.290464325,0.290864325,0.222664611,29.91767151,43.0395722,38.22720237,36.90733572,40.32394932,47.01419617,46.14266688,40.70685056,36.90733572,40.70685056,59527.0,16562.0,0.868038679,12.73,2.030837298,0.959636126,24.68425,2.556737972,18.32871874,75.33931318,10.99418527,0.278226687,0.243282265,0.811031023
FLG.N,2022-12-31,-0.071476254,-0.057276254,-0.03484739,53.39089291,48.2123539,11.87435389,32.24620366,29.91767151,43.0395722,38.22720237,36.90733572,32.24620366,36.90733572,90144.0,21332.0,0.704058295,11.66,7.752376617,1.009809942,24.68425,5.303805871,17.61955553,73.12925821,11.40916367,0.236643592,0.240937157,0.854710987
FLG.N,2023-12-31,0.157763855,0.207263855,0.170971393,64.34519131,59.83445895,24.0703138,44.41238234,53.39089291,48.2123539,11.87435389,32.24620366,25.64930494,32.24620366,114057.0,21267.0,0.939310652,11.77,7.219569673,1.102981786,24.51028,4.725144186,15.22733305,79.86911476,11.6444536,0.186459402,0.190653585,0.964209094
ZION.OQ,2019-12-31,-0.034660107,-0.013260107,-0.002721435,58.05637955,42.50133331,50.76667416,44.92708585,21.58687943,39.41474051,51.26249167,38.00420829,44.92708585,38.00420829,69172.0,3776.0,1.262672674,13.2,7.016131802,1.577625066,31.73077,1.687763276,40.42192686,55.64768135,11.14435144,0.054588562,0.726390137,1.054632035
ZION.OQ,2020-12-31,-0.246262074,-0.241862074,-0.142192205,56.76657322,49.52594298,64.5910959,53.16767437,58.05637955,42.50133331,50.76667416,44.92708585,53.16767437,44.92708585,81479.0,2908.0,0.97378,14.1,7.415574724,1.651625372,31.5116,1.546700545,32.66504946,60.22128451,11.3081006,0.035690178,0.542417016,1.204253824
ZION.OQ,2021-12-31,0.194352481,0.194752481,0.163639373,59.67766824,47.44017419,54.75148549,49.34291993,56.76657322,49.52594298,64.5910959,53.16767437,49.34291993,53.16767437,93200.0,1915.0,1.363610281,12.8,1.756110641,1.411314005,22.83465,1.748912844,13.24822548,83.10623405,11.442503,0.02054721,0.159413137,1.256722436
ZION.OQ,2022-12-31,0.011589189,0.025789189,0.028873289,58.40970545,42.34191749,44.84144346,43.17012615,59.67766824,47.44017419,54.75148549,49.34291993,43.17012615,49.34291993,89545.0,11068.0,1.641213169,12.2,7.086573755,1.147021186,22.50712,4.505491487,42.61512461,54.2649661,11.40249657,0.123602658,0.785315604,0.713071668
FHN.N,2016-12-31,0.397703949,0.399703949,0.228786669,26.24009427,63.37673091,67.29379977,56.39321072,23.39728805,57.06349708,74.18096405,55.74522698,56.39321072,55.74522698,28555.231,1991.093,2.020203704,12.24,5.917471121,1.187212153,31.88739,2.215230603,42.88245422,55.6202521,10.25959542,0.069727785,0.770986333,0.778428864
FHN.N,2017-12-31,0.189287278,0.197287278,0.116052499,27.50916671,64.31984883,55.01143903,52.47733163,26.24009427,63.37673091,67.29379977,56.39321072,52.47733163,56.39321072,41423.388,4900.732,1.559031238,11.1,5.277601556,1.033437205,31.375235,2.235020237,43.36459885,55.45280773,10.63160093,0.118308333,0.782009075,0.672525256
FHN.N,2018-12-31,-0.378007362,-0.359907362,-0.213928894,51.98979642,64.30445953,67.43438225,57.87284595,27.50916671,64.31984883,55.01143903,52.47733163,57.87284595,52.47733163,40832.258,2304.886,0.954054592,11.94,7.191590723,1.11654518,28.26105,3.048380236,37.24508951,61.70308152,10.61722769,0.056447674,0.603617981,0.779150333
FHN.N,2019-12-31,-0.053267129,-0.031867129,-0.008020962,50.26505859,64.87508797,61.41312471,56.13535867,51.98979642,64.30445953,67.43438225,57.87284595,49.02727529,57.87284595,43310.9,4312.39,1.100956097,11.22,5.637761258,1.30377734,21.9362782,1.946682256,50.03814078,49.03178348,10.67615961,0.099568238,1.020524591,0.725667471
FHN.N,2020-12-31,-0.3298809,-0.3254809,-0.164358414,60.23819785,61.64764558,44.09045139,51.24835401,50.26505859,64.87508797,61.41312471,56.13535867,51.24835401,49.02727529,84209.0,3872.0,0.939033561,12.57,6.286029135,1.567240192,21.93713999,1.735251332,43.01177212,52.2871639,11.34105708,0.045980833,0.822606715,0.9543829
FHN.N,2021-12-31,0.224738788,0.225138788,0.155084634,57.24378307,58.81992235,61.07099785,56.00423993,60.23819785,61.64764558,44.09045139,51.24835401,56.00423993,51.24835401,89092.0,3718.0,1.134693136,12.34,1.722359002,1.431142367,21.86224113,1.49422227,28.68732916,67.39631191,11.39742482,0.041732142,0.42565132,1.073951958
FHN.N,2022-12-31,0.089383008,0.103583008,0.084737753,55.76246496,55.4883447,57.71108965,53.27382011,57.24378307,58.81992235,61.07099785,56.00423993,53.27382011,56.00423993,78953.0,4107.0,1.818038832,13.33,7.261647722,0.951472811,21.33956,4.619888983,18.45714671,75.33125463,11.27660802,0.052018289,0.245013133,0.797727969
FHN.N,2023-12-31,-0.123637289,-0.074137289,-0.031099237,50.44288543,51.90633784,79.33456174,58.90986285,55.76246496,55.4883447,57.71108965,53.27382011,36.04175777,53.27382011,81661.0,3702.0,0.933595553,13.96,6.329016042,0.983014957,21.33956,4.679250666,35.43213705,59.53928455,11.31033181,0.045333758,0.595105187,0.669577469
WAL.N,2017-12-31,0.310793458,0.318793458,0.298886414,22.15799615,38.81793834,41.51109586,34.19769193,21.15270351,31.60828548,56.73919226,36.10381881,34.19769193,36.10381881,20329.085,792.922,2.678701154,13.3,10.72012968,1.759768326,24.8683,2.573845916,6.64774207,93.35225793,9.919807898,0.039004313,0.071211369,1.670398162
WAL.N,2018-12-31,-0.469365653,-0.451265653,-0.422810889,21.58687943,43.74834552,51.87097491,40.37273034,22.15799615,38.81793834,41.51109586,34.19769193,40.37273034,34.19769193,23109.486,873.869,1.585632568,13.2,11.71184523,1.516187523,24.8683,3.741330686,5.93580586,94.06419414,10.04799846,0.037814298,0.063103776,1.447557463
WAL.N,2019-12-31,0.005391632,0.026791632,0.026116657,20.28455285,38.7470604,63.39488486,42.04070051,21.58687943,43.74834552,51.87097491,40.37273034,42.04070051,40.37273034,26821.948,410.238,1.937135368,12.8,10.8678205,1.686665182,24.8683,2.413764784,7.797227866,92.20277213,10.19697579,0.015294862,0.084566089,1.585903323
WAL.N,2020-12-31,-0.186441564,-0.182041564,-0.147901173,24.36983596,52.47942086,26.32940703,36.28191311,20.28455285,38.7470604,63.39488486,42.04070051,36.28191311,42.04070051,36461.0,569.7,1.771082873,12.5,9.607690212,1.694583936,24.8683,2.657345249,16.9006273,83.0993727,10.50399848,0.015624914,0.203378518,1.469969969
WAL.N,2021-12-31,0.208683594,0.209083594,0.175532433,22.65177677,47.98434962,53.51525652,43.81735597,24.36983596,52.47942086,26.32940703,36.28191311,43.81735597,36.28191311,55982.6,2397.7,2.459000792,12.3,1.561096716,1.512735884,18.61847,2.0346638,15.09310431,82.75793068,10.93279621,0.042829379,0.182376531,1.31723134
WAL.N,2022-12-31,-0.056452944,-0.042252944,-0.016631465,22.76532853,43.59779391,42.93668529,38.10263006,22.65177677,47.98434962,53.51525652,43.81735597,38.10263006,43.81735597,67734.0,7192.0,1.281752454,12.1,8.391746183,1.364939638,18.61847,4.794323936,30.08792088,67.14526595,11.12334355,0.106180057,0.448101895,1.000195989
