instrument,date,ritrf,rit,new_wacc,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score,esg_combined_score_1,total_assets,debt__total,price_to_book_value_per_share,capital_adequacy__total_,weighted_average_cost_of_capital_,beta_levered,wacc_tax_rate_,wacc_cost_of_debt_,wacc_debt_weight_,wacc_equity_weight_,lnta,td_ta,d_e,beta_unlevered,rf,Year,ticker_prefix,Month,symbol,market_cap,equity_vol,asset_value,asset_vol,merton_status,distance_to_default,probability_of_default
NBHC.N,2017-12-31,0.164631509,0.172631509,0.158574019,22.15799615,30.47220998,43.65248227,30.82910976,21.15270351,24.47913863,36.61120592,25.32168689,30.82910976,25.32168689,4843.465,259577.99999999997,1.637046886,13.8,5.328109805,0.641390109,31.375235,2.003723045,8.847810298,91.1521897,8.485385653,0.05359345,0.097066349,0.601334297,0.00799999999999998,2017,NBHC,12,NBHC,1235398149.0,0.1968418283146558,1235655658.6603904,0.1968008066335808,converged,42.970808480434876,0.0
NBHC.N,2018-12-31,-0.233761137,-0.215661137,-0.204936834,21.58687943,27.83272266,48.63424384,31.31335822,22.15799615,30.47220998,43.65248227,30.82910976,31.31335822,30.82910976,5676.666,367707.0,1.366665863,13.8,8.967267792,1.049168332,26.74312471,2.441222368,4.591968828,95.40803117,8.644119368,0.064775169,0.048129793,1.013436211,0.018100000000000005,2018,NBHC,12,NBHC,1175971041.0,0.2791729558750005,1176332152.373783,0.27908725514038757,converged,28.84323948304721,3.0796855098975477e-183
NBHC.N,2019-12-31,0.051161491,0.072561491,0.069353152,20.28455285,25.36251755,50.88612968,30.89881539,21.58687943,27.83272266,48.63424384,31.31335822,30.89881539,31.31335822,5895.512,264610.0,1.431754033,14.1,7.6534925,1.060921354,18.44478436,1.821285367,5.559612161,94.44038784,8.681946662,0.044883294,0.05886901,1.012319154,0.021400000000000002,2019,NBHC,12,NBHC,1341681246.0,0.2705602713935171,1341940253.5064895,0.2705080506325277,converged,31.48217847318118,7.617155365825787e-218
NBHC.N,2020-12-31,-0.172803794,-0.168403794,-0.163323289,18.99807322,27.69301365,53.70280882,33.06874595,20.28455285,25.36251755,50.88612968,30.89881539,33.06874595,30.89881539,6659.95,22897.0,1.222846812,15.8,6.941305937,1.039871438,18.36450231,0.902371035,2.890421834,97.10957817,8.803867256,0.003438014,0.029764539,1.015203585,0.004400000000000015,2020,NBHC,12,NBHC,1247969268.0,0.3381139213464638,1247992064.474519,0.33810774518112247,converged,32.100069586385324,2.199505187416438e-226
NBHC.N,2021-12-31,0.218900824,0.219300824,0.215703063,17.43215031,33.81551933,49.79616955,34.69911863,18.99807322,27.69301365,53.70280882,33.06874595,34.69911863,33.06874595,7214.011,62246.0,1.566930947,15.9,1.502510179,0.961943022,16.45529,0.760256861,1.689492234,98.31050777,8.883780386,0.008628487,0.017185266,0.948327523,0.00040000000000001146,2021,NBHC,12,NBHC,1316388090.1599998,0.2127692262207207,1316450311.2665796,0.2127591698318133,converged,46.70596343076301,0.0
NBHC.N,2022-12-31,0.024858382,0.039058382,0.03901754,17.26625006,32.72654656,55.08300701,36.2792153,17.43215031,33.81551933,49.79616955,34.69911863,36.2792153,34.69911863,9573.243,459104.0,1.448624334,12.2,8.06613203,0.948896011,16.59858,4.577417022,4.630173888,95.36982611,9.166727299,0.047956998,0.048549673,0.911969354,0.014200000000000004,2022,NBHC,12,NBHC,1582190394.33,0.327194026411138,1582643025.1217504,0.3271004499767416,converged,24.78147826642633,7.099918346759616e-136
NBHC.N,2023-12-31,0.006631525,0.056131525,0.054947573,15.2370401,26.63341447,62.63980636,35.93332617,17.26625006,32.72654656,55.08300701,36.2792153,35.93332617,36.2792153,9951.064,413827.0,1.158649817,13.8,6.721104747,0.853380344,17.30019,4.484064302,6.215494362,93.78450564,9.205434759,0.041586206,0.066274214,0.809038062,0.0495,2023,NBHC,12,NBHC,1405218608.6899998,0.3359754682444243,1405612449.9804764,0.33588133062350345,converged,24.186004955748007,1.5614957561066183e-129
PRK.A,2016-12-31,0.183966594,0.185966594,0.118503219,21.15270351,23.99784601,64.15102389,34.99730022,18.2821119,21.60973678,62.55106209,33.2368118,34.99730022,33.2368118,7467.586,1134076.0,2.43577643,14.32,5.14531731,0.809040311,29.52683,2.809518443,40.59973657,59.40026343,8.918327067,0.15186648,0.683494218,0.546029027,0.0020000000000000018,2016,PRK,12,PRK,1908184762.2762,0.1884613780420568,1909316572.3908415,0.1883496613697549,converged,39.35735571632071,0.0
PRK.A,2017-12-31,0.140355918,0.148355918,0.097857209,22.15799615,25.81477761,54.13978495,32.29445227,21.15270351,23.99784601,64.15102389,34.99730022,32.29445227,34.99730022,7537.62,906289.0,2.07107967,14.14,4.755417265,0.725352905,29.71784,2.692998409,39.01655071,60.98344929,8.927661761,0.120235432,0.639789175,0.500361519,0.008000000000000007,2017,PRK,12,PRK,1658459088.6738,0.1839389937763867,1659358156.2858667,0.18383933259639673,converged,40.81653603131088,0.0
PRK.A,2018-12-31,-0.171098863,-0.152998863,-0.1043544,21.58687943,38.28227654,44.00954919,34.83144687,22.15799615,25.81477761,54.13978495,32.29445227,34.83144687,32.29445227,7804.308,636966.0,1.581117213,14.19,6.733113343,0.775768991,29.71784,4.419832291,26.42824585,73.57175415,8.962431168,0.08161723,0.359217286,0.619393418,0.018099999999999977,2018,PRK,12,PRK,1357645929.0855,0.2121088562335546,1358271469.7124474,0.2120111712641944,converged,36.13315646614609,3.420971540084258e-286
PRK.A,2019-12-31,0.073798466,0.095198466,0.08562742,20.28455285,36.37190814,60.9795182,39.99309299,21.58687943,38.28227654,44.00954919,34.83144687,39.99309299,34.83144687,8558.377,438157.0,1.708102646,13.19,5.938026621,0.798507742,28.67343,1.658779506,11.48062242,88.51937758,9.054665848,0.051196272,0.129696149,0.730894307,0.021400000000000002,2019,PRK,12,PRK,1639466321.3739002,0.1882587076593118,1639895201.4314218,0.18820947255862086,converged,43.734537310337295,0.0
PRK.A,2020-12-31,-0.11694171,-0.11254171,-0.078771676,18.99807322,38.43327097,63.52058794,41.93031406,20.28455285,36.37190814,60.9795182,39.99309299,41.93031406,39.99309299,9279.021,562504.0,1.632025321,15.43,4.713149989,0.847833124,27.87818,1.389812099,27.55269008,72.44730992,9.135511325,0.06062105,0.380313501,0.66533817,0.004400000000000001,2020,PRK,12,PRK,1684934956.7121,0.3553851200690339,1685494991.1315622,0.3552670373097232,converged,22.367581082170215,4.0717119701798754e-111
PRK.A,2021-12-31,0.197541119,0.197941119,0.165312988,17.43215031,34.25999371,52.87226875,36.02697363,18.99807322,38.43327097,63.52058794,41.93031406,36.02697363,41.93031406,9560.254,426996.0,1.993144252,16.05,1.532069097,0.788520142,17.68921,1.610377067,17.66681551,82.33318449,9.165369575,0.044663667,0.214577095,0.670156953,0.00040000000000001146,2021,PRK,12,PRK,2213902924.776609,0.1926798363759936,2214329750.0123644,0.19264269619112218,converged,44.30757167959005,0.0
PRK.A,2022-12-31,0.007887207,0.022087207,0.024869735,15.8938172,33.31128489,50.99441341,34.89972148,17.43215031,34.25999371,52.87226875,36.02697363,34.89972148,36.02697363,9854.993,416009.0,2.13537671,16.07,7.077842975,0.789940987,17.68921,4.830676695,15.74319899,84.25680101,9.195733509,0.042213018,0.186847813,0.684645335,0.0142,2022,PRK,12,PRK,2283200294.269321,0.2599616833709668,2283610437.685726,0.25991499345784497,converged,33.053050779911416,7.031314990549581e-240
PRK.A,2023-12-31,0.041800805,0.091300805,0.077998122,14.03688525,30.6392315,35.1106659,27.83689855,15.8938172,33.31128489,50.99441341,34.89972148,27.83689855,34.89972148,9836.453,517328.99999999994,1.864778215,16.19,6.041212272,0.730946022,17.68921,4.92173659,26.19174452,73.80825548,9.193850458,0.052593043,0.354861991,0.565708416,0.049499999999999995,2023,PRK,12,PRK,2135717439.8599799,0.3434958848416671,2136209784.5377343,0.3434167173498077,converged,24.216634517749256,7.431235418298886e-130
TCBK.OQ,2017-12-31,0.094600344,0.102600344,0.089738749,24.17324669,20.01041765,60.4975978,31.99449844,21.15270351,17.96020205,60.42662116,30.66184384,31.99449844,30.66184384,4761.315,179024.0,1.718266139,14.07,6.286851844,0.905698935,40.18208,2.088016877,14.2731744,85.7268256,8.46827917,0.037599697,0.16649601,0.823666339,0.007999999999999993,2017,TCBK,12,TCBK,1244019024.0,0.2119329496511058,1244196621.5215225,0.2119026981893044,converged,41.679645513393865,0.0
TCBK.OQ,2018-12-31,-0.247985414,-0.229885414,-0.175022002,23.52538211,27.70081635,51.53786365,32.57238021,24.17324669,20.01041765,60.4975978,31.99449844,32.57238021,31.99449844,6352.441,72881.0,1.242242574,14.4,6.83188947,0.862366774,39.73925,2.421435301,22.44111935,77.55888065,8.756594427,0.011472913,0.289343002,0.734328979,0.018099999999999977,2018,TCBK,12,TCBK,1110285336.0,0.1752804295899871,1110356909.72047,0.17526913099549413,converged,54.967491417292806,0.0
TCBK.OQ,2019-12-31,-0.059580421,-0.038180421,-0.035221562,22.06022092,20.70945873,46.36421522,27.21870521,23.52538211,27.70081635,51.53786365,32.57238021,27.21870521,32.57238021,6471.181,75686.0,1.374055238,15.07,6.644582544,0.884556117,38.21133,1.505165606,6.231718235,93.76828177,8.775113906,0.011695856,0.066458701,0.849665498,0.021400000000000002,2019,TCBK,12,TCBK,1340951304.0,0.1796390967651129,1341025387.5272148,0.17962917279347784,converged,54.48791206359895,0.0
TCBK.OQ,2020-12-31,-0.312700891,-0.308300891,-0.275208699,23.01854105,44.60323216,76.50860767,50.24524928,22.06022092,20.70945873,46.36421522,27.21870521,50.24524928,27.21870521,7639.529,84549.0,1.133672293,15.22,4.875575826,0.726324738,38.11281,1.62046081,10.39557897,89.60442103,8.941091231,0.011067305,0.116016362,0.677668628,0.0043999999999999595,2020,TCBK,12,TCBK,1159244352.0,0.3544344900867591,1159328529.801636,0.3544087549173254,converged,26.71383643820207,1.6254982443719787e-157
TCBK.OQ,2021-12-31,0.185342719,0.185742719,0.172670718,21.40314479,36.45327009,76.26143036,46.1067601,23.01854105,44.60323216,76.50860767,50.24524928,46.1067601,50.24524928,8614.787,108166.0,1.27698405,15.42,1.504112096,0.601766082,27.40061,1.365235083,7.434403932,92.56559607,9.061235424,0.012555853,0.080314979,0.568611384,0.00040000000000001146,2021,TCBK,12,TCBK,1277219015.04,0.2642447682111982,1277327137.7822528,0.2642224005125133,converged,35.356981233603626,3.915808323386396e-274
TCBK.OQ,2022-12-31,0.130292505,0.144492505,0.134033629,20.8198309,32.95311991,74.45437616,43.87700421,21.40314479,36.45327009,76.26143036,46.1067601,43.87700421,46.1067601,9930.986,365645.0,1.624185647,14.19,6.381769795,0.600911184,27.40061,3.984181361,9.050008029,90.94999197,9.203415047,0.0368186,0.09950532,0.560425875,0.01419999999999999,2022,TCBK,12,TCBK,1699573847.8700001,0.4037599590659986,1699934337.4014564,0.40367433738329883,converged,20.75227480361844,5.846312120423172e-96
STBA.OQ,2017-12-31,0.131357417,0.139357417,0.095393979,22.15799615,24.47262831,67.38389385,36.39662543,21.15270351,26.21093259,56.02246871,33.1687113,36.39662543,33.1687113,7060.255,683081.0,1.574868408,12.55,5.108186418,0.847907669,23.22174,2.305772605,36.13806668,63.86193332,8.862236449,0.096750188,0.565878056,0.591094192,0.008000000000000007,2017,STBA,12,STBA,1525929243.0,0.2008306385977793,1526606881.1524196,0.2007414928559691,converged,38.35677405722226,0.0
STBA.OQ,2018-12-31,-0.240725206,-0.222625206,-0.14771492,21.58687943,20.5457031,70.43859649,35.54856347,22.15799615,24.47262831,67.38389385,36.39662543,35.54856347,36.39662543,7252.221,606325.0,1.402535254,13.21,6.040707753,0.751715507,26.16937,2.937411043,30.66169275,69.33830725,8.889063046,0.083605422,0.44220423,0.566698539,0.018100000000000005,2018,STBA,12,STBA,1450418552.0000002,0.2042250714635494,1451014001.240044,0.20414126409608785,converged,38.09920665396742,0.0
STBA.OQ,2019-12-31,0.011997634,0.033397634,0.031925725,20.28455285,29.29065397,63.28876154,37.31211852,21.58687943,20.5457031,70.43859649,35.54856347,37.31211852,35.54856347,8764.649,416352.0,1.337153794,12.81,5.416439747,0.665040591,26.16937,2.386382689,9.32838806,90.67161194,9.078481751,0.047503557,0.102881022,0.618091758,0.021400000000000002,2019,STBA,12,STBA,1544327787.0,0.1869177220895606,1544735323.7270393,0.18686840889298445,converged,44.003008498894,0.0
STBA.OQ,2020-12-31,-0.277517219,-0.273117219,-0.220334598,18.99807322,24.40101291,60.22853116,33.78517362,20.28455285,29.29065397,63.28876154,37.31211852,33.78517362,37.31211852,8967.897,227927.0,0.845373859,13.44,4.581743092,0.710560214,26.16937,2.008491305,18.33073351,81.66926649,9.101406479,0.025415881,0.224450816,0.609549639,0.0043999999999999595,2020,STBA,12,STBA,952124652.0,0.3849957729530864,952351578.324302,0.3849040361643465,converged,21.480649234483202,1.1809120670914739e-102
STBA.OQ,2021-12-31,0.246190584,0.246590584,0.218529369,18.48795725,27.52469167,61.84363653,36.06799242,18.99807322,24.40101291,60.22853116,33.78517362,36.06799242,33.78517362,9488.529,161314.0,1.028095257,13.79,1.542430417,0.692813179,17.82969542,1.740134118,12.08015489,87.91984511,9.157838874,0.017000949,0.137399638,0.622528637,0.00040000000000001146,2021,STBA,12,STBA,1240349634.8799999,0.2440246848651191,1240510884.3673043,0.24399296498645023,converged,36.55152433230972,8.432204260013066e-293
STBA.OQ,2022-12-31,0.101131463,0.115331463,0.111041362,21.59984669,37.45316863,59.09196122,40.69088128,18.48795725,27.52469167,61.84363653,36.06799242,40.69088128,36.06799242,9110.567,440233.0,1.125227491,14.73,7.192692023,0.754389662,17.92971118,4.874154453,5.695140749,94.30485925,9.117190228,0.048321142,0.060390745,0.718765585,0.01419999999999999,2022,STBA,12,STBA,1333010873.94,0.3611900440303344,1333444899.80635,0.36107247950121013,converged,22.05924282249228,3.893771748583772e-108
STBA.OQ,2023-12-31,-0.011235172,0.038264828,0.03883935,18.97318133,42.36017219,59.13567445,43.01031484,21.59984669,37.45316863,59.09196122,40.69088128,43.01031484,40.69088128,9551.526,504606.0,0.995555226,15.27,6.52032317,0.779621252,16.83549002,5.476382982,7.892610621,92.10738938,9.164456211,0.052829883,0.085689223,0.727758949,0.0495,2023,STBA,12,STBA,1277740376.52,0.3786048477218138,1278220612.6530273,0.37846260331876636,converged,20.649555744879283,4.926080619173728e-95
PEBO.OQ,2017-12-31,0.155403614,0.163403614,0.105471513,24.17324669,36.04300109,46.48021048,34.90040039,21.15270351,35.05038712,58.84385666,38.56878041,34.90040039,38.56878041,3581.686,353510.0,1.298131918,14.6,4.454298119,0.705055189,31.19341,2.062279976,38.82490322,61.17509678,8.183588918,0.098699328,0.634652093,0.490752276,0.008000000000000007,2017,PEBO,12,PEBO,1162765996.0,0.1879497931665363,1163116689.2022147,0.1878931241191245,converged,43.05133629832849,0.0
PEBO.OQ,2018-12-31,-0.228490914,-0.210390914,-0.140778419,23.52538211,33.36957064,23.50099933,25.29081118,24.17324669,36.04300109,46.48021048,34.90040039,25.29081118,34.90040039,3991.454,465842.0,1.129782326,14.6,5.854170673,0.754350998,31.17319,2.308654808,30.76378634,69.23621366,8.291910855,0.116709851,0.44433086,0.577684303,0.018099999999999977,2018,PEBO,12,PEBO,1072938580.0,0.1935764119861352,1073396066.1087384,0.1934939088707905,converged,40.010931877836015,0.0
PEBO.OQ,2019-12-31,0.023498362,0.044898362,0.042247117,22.06022092,27.6315836,43.43521172,29.59763789,23.52538211,33.36957064,23.50099933,25.29081118,29.59763789,25.29081118,4354.165,400100.0,1.204248651,15.58,5.887537839,0.756379453,30.99512,1.643703388,7.900953012,92.09904699,8.378888137,0.09188903,0.085787565,0.714106083,0.0214,2019,PEBO,12,PEBO,1235483427.9999998,0.1654757802671254,1235875056.8248606,0.165423343667646,converged,48.6224778780949,0.0
PEBO.OQ,2020-12-31,-0.125924362,-0.121524362,-0.105147287,20.85479836,22.23897673,37.93516561,24.9545605,22.06022092,27.6315836,43.43521172,29.59763789,24.9545605,29.59763789,4760.764,183829.0,0.91797648,14.5,6.102021895,0.992024996,26.15416,1.043920274,12.67249036,87.32750964,8.468163439,0.03861334,0.145114528,0.89600786,0.004400000000000015,2020,PEBO,12,PEBO,965644722.0,0.4075912634394022,965827743.9292586,0.4075140259197895,converged,20.828978685800365,1.1822469165088907e-96
PEBO.OQ,2021-12-31,0.151612718,0.152012718,0.133538402,19.0205481,21.26164365,63.76263355,33.72905261,20.85479836,22.23897673,37.93516561,24.9545605,33.72905261,24.9545605,7063.521,265957.0,1.062951162,14.06,1.467322897,0.872334021,18.47536,1.144998782,12.94824395,87.05175605,8.862698931,0.037652185,0.148741904,0.777993515,0.0003999999999999837,2021,PEBO,12,PEBO,898220306.02,0.1884302952365199,898486156.6584744,0.18837454110658153,converged,43.04079205630567,0.0
PEBO.OQ,2022-12-31,-0.004140478,0.010059522,0.014553573,17.26625006,27.52237543,57.08659218,34.39990173,19.0205481,21.26164365,63.76263355,33.72905261,34.39990173,33.72905261,7207.304,601231.0,1.014937029,13.06,7.171993029,0.833944343,17.84479,4.514483115,16.62658437,83.37341563,8.882850235,0.083419681,0.199423092,0.716547704,0.0142,2022,PEBO,12,PEBO,797058466.75,0.2568512086975723,797651220.6000094,0.2566603363728089,converged,27.942417325181648,4.075249242160037e-172
FFIC.OQ,2017-12-31,0.155447128,0.163447128,0.146600605,22.15799615,30.6848622,47.65843057,32.37672666,21.15270351,33.46469985,21.88139932,24.47579488,32.37672666,24.47579488,6299.274,1309653.0,1.476089948,14.31,7.24452288,1.077980731,38.76947,2.470823943,11.3583695,88.6416305,8.748189668,0.207905387,0.128138093,0.999555939,0.008000000000000007,2017,FFIC,12,FFIC,928867500.0,0.1927293124889375,930166717.5733627,0.19246011632770849,converged,34.05942642324103,1.4717378690084831e-254
FFIC.OQ,2018-12-31,-0.270249716,-0.252149716,-0.212590755,21.58687943,30.06547832,61.341328,36.99535533,22.15799615,30.6848622,47.65843057,32.37672666,36.99535533,32.37672666,6834.176,1250843.0,1.09650078,13.7,7.720016608,0.890132009,37.8138,4.316051245,14.17936751,85.82063249,8.829691186,0.183027625,0.165220963,0.80719686,0.01809999999999995,2018,FFIC,12,FFIC,727218810.0,0.1472537937836312,728447216.405416,0.14700547448275836,converged,43.36159698468076,0.0
FFIC.OQ,2019-12-31,-0.020891393,0.000508607,0.002948061,20.28455285,24.68474457,80.8033535,41.33284057,21.58687943,30.06547832,61.341328,36.99535533,41.33284057,36.99535533,7017.776,1237231.0,1.049449405,13.43,6.024865994,0.854696264,33.80260803,2.219895117,17.1955783,82.8044217,8.856201638,0.176299586,0.207664977,0.751401941,0.021400000000000002,2019,FFIC,12,FFIC,729752085.0,0.1886833262978138,730963120.5476391,0.18837072199677077,converged,33.896697732847805,3.7257205177851993e-252
FFIC.OQ,2020-12-31,-0.171552692,-0.167152692,-0.116257376,18.99807322,24.18844532,77.329105,39.83594668,20.28455285,24.68474457,80.8033535,41.33284057,39.83594668,41.33284057,7976.394,1020895.0,0.827322605,12.3,5.086315618,0.862142459,30.04417799,2.51899932,27.54454744,72.45545256,8.984241709,0.12798954,0.38015838,0.681027909,0.004400000000000015,2020,FFIC,12,FFIC,562049280.0,0.4798153062752099,563065692.929786,0.4789491720260852,converged,12.950059879157717,1.1738543461804702e-38
FFIC.OQ,2021-12-31,0.136262675,0.136662675,0.116340279,17.43215031,20.01661031,75.71181057,37.18449052,18.99807322,24.18844532,77.329105,39.83594668,37.18449052,39.83594668,8045.911,815544.0,1.091465299,14.13,1.630628072,0.818521562,22.82392479,2.194887579,16.97445694,83.02554306,8.992919291,0.1013613,0.204448611,0.706971734,0.00040000000000001146,2021,FFIC,12,FFIC,741790377.9,0.2056441172618282,742605595.7476354,0.20541836518655374,converged,33.07088254869632,3.8972923227360055e-240
FFIC.OQ,2022-12-31,0.015990256,0.030190256,0.031580567,17.26625006,18.61973436,72.55865922,35.55413589,17.43215031,20.01661031,75.71181057,37.18449052,35.55413589,37.18449052,8422.946,1052973.0,0.843604153,14.37,6.424484054,0.723314355,23.25705,4.557763801,29.04122526,70.95877474,9.038714927,0.125012436,0.409268979,0.550431902,0.014199999999999997,2022,FFIC,12,FFIC,571252457.5799999,0.1735225377423757,572290584.0234233,0.17320777048955135,converged,36.35650294981862,1.0370413100902519e-289
