instrument,date,ritrf,rit,new_wacc,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score,esg_combined_score_1,total_assets,debt__total,price_to_book_value_per_share,capital_adequacy__total_,weighted_average_cost_of_capital_,beta_levered,wacc_tax_rate_,wacc_cost_of_debt_,wacc_debt_weight_,wacc_equity_weight_,lnta,td_ta,d_e,beta_unlevered,WACC_CAPM,yyyymm,mkt_rf,smb,hml,rf,WACC_FF,ticker_prefix,Year,Month,symbol,year,market_cap,fiscal_date_monthly,equity_vol,asset_value,asset_vol,merton_status,distance_to_default,probability_of_default
QCRH.OQ,2019-12-31,0.046122796,0.067522796,0.05950781,20.28455285,20.85974752,44.89546853,26.50880344,21.58687943,22.01597592,40.18765268,25.38747902,26.50880344,25.38747902,4909.05,278955.0,1.296757414,13.33,5.90941031,0.818557979,17.81434,2.548852401,17.20881522,82.79118478,8.498835719,0.05682464,0.207858062,0.69912653,0.0758808122725556,201912,2.77,0.76,1.73,0.14,1.9967245076289295,QCRH,2019,12,QCRH,2019,742611204.0,2019-12-31,0.20840803584752313,742881914.633812,0.2083320907069056,converged,-19.352137034775946,1.0
QCRH.OQ,2020-12-31,-0.101252544,-0.096852544,-0.061815141,20.85479836,45.30815443,42.63666566,38.08941266,20.28455285,20.85974752,44.89546853,26.50880344,38.08941266,26.50880344,5705.043,177114.0,1.053815216,14.95,6.089688673,1.134712603,19.34683,2.393717761,30.16340732,69.83659268,8.6491058,0.031045165,0.431914075,0.841554929,0.0822454764429343,202012,4.63,5.01,-1.69,0.01,3.681825618931488,QCRH,2020,12,QCRH,2020,670314126.0,2020-12-31,0.46433297259030176,670486005.4902295,0.4642139405538944,converged,-7.568041493162657,0.999999999999981
QCRH.OQ,2021-12-31,0.166136036,0.166536036,0.142752631,19.0205481,44.30359934,42.64606796,37.55589902,20.85479836,45.30815443,42.63666566,38.08941266,37.55589902,38.08941266,6096.132,170805.0,1.291493124,14.77,1.611164971,1.127476655,19.34683,2.117893675,15.91346944,84.08653056,8.715409751,0.028018586,0.189251112,0.978171475,0.0943081360265866,202112,3.23,-1.62,3.24,0.01,3.073347796435059,QCRH,2021,12,QCRH,2021,874353760.0,2021-12-31,0.15829523098738055,874519516.9493583,0.15826522761515754,converged,-20.948328791686986,1.0
QCRH.OQ,2022-12-31,-0.036041315,-0.021841315,-0.003615407,17.26625006,42.23341723,64.36778399,44.33714286,19.0205481,44.30359934,42.64606796,37.55589902,44.33714286,37.55589902,7948.837,825894.0,1.078975884,14.28,7.249788661,0.960551267,18.57459,4.809360198,29.87769152,70.12230848,8.980780908,0.103901237,0.426079691,0.713137415,0.0798861703961872,202212,-6.37,-0.76,1.35,0.33,-4.047477957413431,QCRH,2022,12,QCRH,2022,833750560.88,2022-12-31,0.17515239032031024,834552046.0234852,0.17498417787705706,converged,-26.452394695006646,1.0
SRCE.OQ,2017-12-31,0.160828856,0.168828856,0.1291506,22.15799615,29.38454613,50.2688172,32.67150907,21.15270351,32.17982046,47.76877133,33.15794863,32.67150907,33.15794863,5887.284,343419.0,1.784978338,14.7,6.204117313,1.044467958,34.52938,1.823903805,25.2908739,74.7091261,8.68055005,0.058332331,0.338524558,0.854976081,0.080054676387481,201712,1.06,-1.32,0.05,0.09,0.8973899070256331,SRCE,2017,12,SRCE,2017,1214635405.0,2017-12-31,0.14542210910790254,1214968674.4346862,0.14538221940118812,converged,-27.835071694122203,1.0
SRCE.OQ,2018-12-31,-0.222570345,-0.204470345,-0.152203926,21.58687943,30.30355313,54.81123695,34.76260766,22.15799615,29.38454613,50.2688172,32.67150907,34.76260766,32.67150907,6293.745,329231.0,1.364834214,14.68,7.987766008,1.101202711,35.09027,2.721284195,23.52921618,76.47078382,8.747311562,0.052310826,0.307688963,0.917883041,0.0860442687720697,201812,-9.55,-2.33,-1.94,0.19,-7.892588551675285,SRCE,2018,12,SRCE,2018,990867386.0000001,2018-12-31,0.25857620069522347,991186886.7534565,0.25849285083250106,converged,-15.32194261161719,1.0
SRCE.OQ,2019-12-31,0.07224745,0.09364745,0.075582647,20.28455285,27.55496578,65.43669744,37.22447411,21.58687943,30.30355313,54.81123695,34.76260766,37.22447411,34.76260766,6622.776,276296.0,1.597812702,14.9,6.717139027,1.082173309,35.09027,1.71907731,21.89965933,78.10034067,8.798269896,0.041719062,0.280404146,0.915536839,0.0850364451397108,201912,2.77,0.76,1.73,0.14,2.4529356304925023,SRCE,2019,12,SRCE,2019,1274323252.0,2019-12-31,0.21122868897189825,1274591382.2191381,0.21118425371566973,converged,-17.63037473867991,1.0
SRCE.OQ,2020-12-31,-0.20725239,-0.20285239,-0.143611743,18.99807322,22.45713821,65.19983892,34.61068256,20.28455285,27.55496578,65.43669744,37.22447411,34.61068256,37.22447411,7316.411,291269.0,1.153731954,15.99,5.949767753,1.141099881,35.09027,1.380147202,27.96865043,72.03134957,8.897875186,0.039810366,0.388284415,0.911396614,0.0816514510189238,202012,4.63,5.01,-1.69,0.01,3.815335558775319,SRCE,2020,12,SRCE,2020,989884869.9999999,2020-12-31,0.3813527331969998,990167530.7001116,0.3812438693661768,converged,-9.775372340475881,1.0
SRCE.OQ,2021-12-31,0.266986892,0.267386892,0.207278988,38.01846042,28.25706422,53.52295697,33.94313222,18.99807322,22.45713821,65.19983892,34.61068256,33.94313222,34.61068256,8096.289,330042.0,1.339233942,16.76,1.446427225,1.113666796,23.41911,1.219737933,23.29348126,76.70651874,8.999161088,0.040764602,0.303670166,0.903544521,0.0849856195496467,202112,3.23,-1.62,3.24,0.01,2.769090209258323,SRCE,2021,12,SRCE,2021,1227079795.2,2021-12-31,0.18042338645729858,1227400082.9847841,0.1803763053078272,converged,-20.47986241870843,1.0
SRCE.OQ,2022-12-31,0.052199308,0.066399308,0.056795531,34.73936834,28.47744803,31.93482309,26.21666873,38.01846042,28.25706422,53.52295697,33.94313222,26.21666873,33.94313222,8339.416,320848.0,1.515298291,16.1,7.198629588,0.977325655,23.41911,4.212205806,28.1290388,71.8709612,9.028748469,0.038473677,0.391382532,0.751948479,0.079803932089268,202212,-6.37,-0.76,1.35,0.33,-4.228125108740093,SRCE,2022,12,SRCE,2022,1309320763.74,2022-12-31,0.2902825542628827,1309632129.248549,0.2902135394814783,converged,-12.618592008452907,1.0
SYBT.OQ,2017-12-31,0.141153517,0.149153517,0.119971972,22.15799615,20.01738986,59.52985587,31.35937348,21.15270351,19.84239996,57.98634812,30.7169157,31.35937348,30.7169157,3239.646,281283.0,2.562647455,13.52,5.053185184,0.699698784,29.24111,1.767748121,21.3557156,78.6442844,8.083219344,0.086825227,0.271548222,0.58692447,0.0647836585186374,201712,1.06,-1.32,0.05,0.09,0.6567405997746162,SYBT,2017,12,SYBT,2017,1110977530.0,2017-12-31,0.22690626763135072,1111250499.8310142,0.2268505299146672,converged,-19.658881989528634,1.0
SYBT.OQ,2018-12-31,-0.190251125,-0.172151125,-0.123669342,21.58687943,10.3181379,51.23362203,23.56190033,22.15799615,20.01738986,59.52985587,31.35937348,23.56190033,31.35937348,3302.924,94518.0,2.035939316,13.91,4.731501997,0.455336196,29.24111,2.357979157,25.67402531,74.32597469,8.102563416,0.028616462,0.34542467,0.365902738,0.0502717664740419,201812,-9.55,-2.33,-1.94,0.19,-3.086532766954166,SYBT,2018,12,SYBT,2018,966579919.9999999,2018-12-31,0.19584707605645207,966671644.5709405,0.19582849271523395,converged,-17.071859711111642,1.0
SYBT.OQ,2019-12-31,0.039083106,0.060483106,0.057993521,20.28455285,13.31289278,54.66518094,26.28265996,21.58687943,10.3181379,51.23362203,23.56190033,26.28265996,23.56190033,3724.197,122735.0,2.284339387,12.85,4.739596881,0.523100898,27.09033,1.353337629,4.91857611,95.08142389,8.222606537,0.032956098,0.051730148,0.504088553,0.0638257747114152,201912,2.77,0.76,1.73,0.14,1.511319152929812,SYBT,2019,12,SYBT,2019,1209993034.0,2019-12-31,0.16351692721775812,1210112141.6325607,0.16350083274732863,converged,-21.275381318834793,1.0
SYBT.OQ,2020-12-31,-0.093614635,-0.089214635,-0.083405623,18.99807322,21.28801645,55.91764824,30.68920953,20.28455285,13.31289278,54.66518094,26.28265996,30.68920953,26.28265996,4608.629,91082.0,2.084343262,13.36,5.492674335,0.816274658,20.40440206,0.879822677,6.037368137,93.96263186,8.435685695,0.019763361,0.064252863,0.776559502,0.0823011071518375,202012,4.63,5.01,-1.69,0.01,3.5609973532751815,SYBT,2020,12,SYBT,2020,1192901072.0,2020-12-31,0.4365951710082387,1192989462.1200871,0.4365628231117894,converged,-6.984386144898007,0.9999999999985695
SYBT.OQ,2021-12-31,0.141974986,0.142374986,0.135308192,18.48795725,30.90875793,61.50736356,37.62543101,18.99807322,21.28801645,55.91764824,30.68920953,37.62543101,30.68920953,6646.025,85840.0,2.513730442,12.79,1.475460066,0.721782174,17.81104,0.747919536,5.187478691,94.81252131,8.801774211,0.012915991,0.054713013,0.690721759,0.0766664259164002,202112,3.23,-1.62,3.24,0.01,2.2202179346666786,SYBT,2021,12,SYBT,2021,1698952480.0,2021-12-31,0.21611319544389007,1699035783.0446005,0.21610259950039426,converged,-11.80835556532361,1.0
SYBT.OQ,2022-12-31,-0.013382978,0.000817022,0.003680971,16.94937276,30.51915936,46.5009311,32.02983824,18.48795725,30.90875793,61.50736356,37.62543101,32.02983824,37.62543101,7496.261,218474.0,2.50022332,12.54,6.959544698,0.71163173,17.81104,4.785037121,7.436761094,92.56323891,8.922159642,0.029144396,0.08034249,0.667551529,0.0768033369235371,202212,-6.37,-0.76,1.35,0.33,-3.8875953432377375,SYBT,2022,12,SYBT,2022,1901249820.0,2022-12-31,0.3211489790728166,1901461837.1174972,0.32111317026535435,converged,-10.568920242900472,1.0
TBBK.OQ,2017-12-31,0.301840624,0.309840624,0.278361932,22.15799615,32.50460748,39.39945093,30.30608765,21.15270351,29.92376133,23.31769056,23.23655422,30.30608765,23.23655422,4708.147,55941.0,1.699589269,17.09,7.913040977,1.212872082,31.375235,2.7667444,10.82285338,89.17714662,8.457049691,0.011881745,0.121363531,1.11962373,0.1045203787244473,201712,1.06,-1.32,0.05,0.09,1.2288153344258523,TBBK,2017,12,TBBK,2017,461491836.00000006,2017-12-31,0.4877759095672629,461546123.6935931,0.4877185366899953,converged,-5.257003054397419,0.9999999267890591
TBBK.OQ,2018-12-31,-0.355393422,-0.337293422,-0.30356845,21.58687943,34.75297832,55.88385521,37.35566512,22.15799615,32.50460748,39.39945093,30.30608765,37.35566512,30.30608765,4437.911,55168.0,1.102608955,21.07,8.978425272,1.088265395,28.26105,3.618820776,9.284117706,90.71588229,8.397939049,0.012431074,0.102342803,1.013830325,0.0987310870546173,201812,-9.55,-2.33,-1.94,0.19,-9.25327181779364,TBBK,2018,12,TBBK,2018,371809212.0,2018-12-31,0.30756767868024604,371862749.5391956,0.30752339778180926,converged,-8.251354671563329,0.9999999999999999
TBBK.OQ,2019-12-31,0.120198914,0.141598914,0.130845843,22.06022092,30.75228612,65.59800488,39.12411188,21.58687943,34.75297832,55.88385521,37.35566512,39.12411188,37.35566512,5656.963,54474.0,1.521622543,19.11,8.939414068,1.333557897,20.99961,2.565983787,8.862843876,91.13715612,8.640642455,0.009629549,0.097247317,1.238415672,0.1142134388648195,201912,2.77,0.76,1.73,0.14,3.495954515453412,TBBK,2019,12,TBBK,2019,605824809.0,2019-12-31,0.3712992953093177,605877673.0499952,0.3712668986963146,converged,-6.205120658401188,0.9999999997267253
TBBK.OQ,2020-12-31,-0.093480771,-0.089080771,-0.063367228,20.85479836,30.82279176,66.13812544,39.36519829,22.06022092,30.75228612,65.59800488,39.12411188,39.36519829,39.12411188,6276.841,152034.0,1.351711541,14.68,8.870989698,1.648670868,24.10442,2.732439491,23.41452283,76.58547717,8.744622107,0.02422142,0.305730586,1.338167769,0.1162163203537214,202012,4.63,5.01,-1.69,0.01,5.85854880248557,TBBK,2020,12,TBBK,2020,637587405.0,2020-12-31,0.8507162472027759,637734945.716248,0.850519433016468,converged,-4.137388127734609,0.9999824359187975
TBBK.OQ,2021-12-31,0.265106133,0.265506133,0.20472091,21.40868284,36.47478932,55.49812301,38.64344047,20.85479836,30.82279176,66.13812544,39.36519829,38.64344047,39.36519829,6843.239,151646.0,2.22551927,15.88,1.459745798,1.411751735,26.24321,1.281389654,23.73912651,76.26087349,8.831016437,0.022159974,0.311288416,1.148142431,0.1004848694099661,202112,3.23,-1.62,3.24,0.01,3.487333581315053,TBBK,2021,12,TBBK,2021,1452048949.53,2021-12-31,0.3586926290940598,1452196113.7133813,0.3586562795216153,converged,-8.734281377417698,1.0
TBBK.OQ,2023-12-31,0.011766589,0.061266589,0.059341724,21.18607797,30.08149089,76.05900117,43.33114365,21.40868284,36.47478932,55.49812301,38.64344047,30.34820656,38.64344047,7705.695,147863.0,2.541238321,16.23,8.726216196,1.466888379,26.81127,3.971751868,5.978242962,94.02175704,8.949714945,0.019188795,0.063583612,1.401660645,0.1264879234067187,202312,4.85,6.29,4.89,0.43,7.095123360218287,TBBK,2023,12,TBBK,2023,2051493412.8000002,2023-12-31,0.3775464241682366,2051636905.787928,0.3775200182947967,converged,-7.934909515927516,0.999999999999999
SBSI.N,2017-12-31,0.105789741,0.113789741,0.101298515,24.17324669,26.71070584,13.69137497,18.46760116,23.24383959,17.55626004,13.38594994,13.82797055,18.46760116,13.82797055,6498.097,1185348.0,1.553488692,19.22,5.641935947,0.730207994,20.84898293,2.720277347,13.53938134,86.46061866,8.779264644,0.182414636,0.156595934,0.649681716,0.0730473510424065,201712,1.06,-1.32,0.05,0.09,0.7499526478644105,SBSI,2017,12,SBSI,2017,1011304094.0359999,2017-12-31,0.21288373954639425,1012454409.7083015,0.21264186840669336,converged,-24.44904494863349,1.0
SBSI.N,2018-12-31,-0.194258807,-0.176158807,-0.151079089,23.52538211,16.36652499,11.44681324,12.51779355,24.17324669,26.71070584,13.69137497,18.46760116,12.51779355,18.46760116,6123.494,914528.0,1.456052243,19.59,7.335706951,0.812911448,20.27434216,3.97169303,12.0678034,87.9321966,8.719888128,0.149347415,0.137239872,0.732738571,0.0802376412039299,201812,-9.55,-2.33,-1.94,0.19,-6.655551631425817,SBSI,2018,12,SBSI,2018,953920819.244,2018-12-31,0.1648165076630053,954808318.8569057,0.16466330980762606,converged,-30.30324269059803,1.0
SBSI.N,2019-12-31,-0.006746311,0.014653689,0.015581138,22.06022092,16.42475479,36.01931444,21.36932778,23.52538211,16.36652499,11.44681324,12.51779355,21.36932778,12.51779355,6748.913,1159928.0,1.553926208,18.43,5.489520236,0.695979562,17.13616418,2.645574288,12.75975042,87.24024958,8.817136734,0.171868862,0.146259903,0.62074714,0.0714714998953141,201912,2.77,0.76,1.73,0.14,1.8068064031027091,SBSI,2019,12,SBSI,2019,1116806849.9359999,2019-12-31,0.1639952995055207,1117932496.8828387,0.1638301725334596,converged,-31.313840678507574,1.0
SBSI.N,2020-12-31,-0.179448918,-0.175048918,-0.136089501,21.88863295,27.11805309,27.03614215,23.59980611,22.06022092,16.42475479,36.01931444,21.36932778,23.59980611,21.36932778,7008.227,1113205.0,1.164495997,21.78,4.075221507,0.596923193,15.06238,2.436734379,19.90305027,80.09694973,8.854840024,0.1588426,0.248486994,0.492893594,0.0616166364549499,202012,4.63,5.01,-1.69,0.01,2.225811996906029,SBSI,2020,12,SBSI,2020,934579870.9959999,2020-12-31,0.23858451532845826,935660175.8161747,0.23830904779378825,converged,-21.259408421830663,1.0
SBSI.N,2021-12-31,0.147460828,0.147860828,0.131512978,23.43731268,41.79357911,58.96717682,42.82254228,21.88863295,27.11805309,27.03614215,23.59980611,42.82254228,23.59980611,7259.602,526051.0,1.480566407,18.15,1.585616366,0.574665889,15.06238,2.075691742,12.5530219,87.4469781,8.890080285,0.072462788,0.143550094,0.512212791,0.0636242021622139,202112,3.23,-1.62,3.24,0.01,1.634123141504535,SBSI,2021,12,SBSI,2021,1350531234.4116802,2021-12-31,0.22150760758794016,1351041738.2550497,0.221423908852512,converged,-19.318543583159972,1.0
SBSI.N,2022-12-31,0.05112632,0.06532632,0.061216703,21.22464922,39.18877652,55.39944134,40.16840719,23.43731268,41.79357911,58.96717682,42.82254228,40.16840719,42.82254228,7558.636,533450.0,1.520893628,16.11,6.065224526,0.53927767,13.31988,4.756966295,17.05739469,82.94260531,8.93044603,0.070574903,0.205652989,0.457689774,0.0632264988111833,202212,-6.37,-0.76,1.35,0.33,-2.568499399092551,SBSI,2022,12,SBSI,2022,1134582087.59457,2022-12-31,0.1591198427313529,1135099771.7644424,0.15904727305444977,converged,-26.6544815960874,1.0
SBSI.N,2023-12-31,-0.038553378,0.010946622,0.023996322,20.28948021,39.48089543,55.18698722,40.3502132,21.22464922,39.18877652,55.39944134,40.16840719,40.3502132,40.16840719,8284.914,876615.0,1.225173736,15.73,5.579747987,0.563694308,12.96545,5.148881642,38.53284004,61.46715996,9.02219155,0.105808582,0.626884991,0.364707509,0.0599619743271027,202312,4.85,6.29,4.89,0.43,1.9620379100495473,SBSI,2023,12,SBSI,2023,947412147.6,2023-12-31,0.4015500124108204,948262854.7113924,0.4011897732119206,converged,-11.745334902547736,1.0
UVSP.OQ,2017-12-31,0.155886337,0.163886337,0.123841197,22.15799615,33.41796623,42.52688172,31.88498867,21.15270351,35.59613857,19.85637088,24.80397825,31.88498867,24.80397825,4554.862,355590.0,1.363735917,14.0,4.723144985,0.615717517,21.18654,2.675601351,28.0430124,71.9569876,8.423950513,0.078068227,0.389719099,0.471037751,0.0585142460676262,201712,1.06,-1.32,0.05,0.09,0.540309698212757,UVSP,2017,12,UVSP,2017,810089610.0,2017-12-31,0.285168198751374,810434690.7272751,0.28504677496418795,converged,-15.324533948478082,1.0
UVSP.OQ,2018-12-31,-0.275368818,-0.257268818,-0.173331787,21.58687943,31.95077345,56.75660671,36.27996205,22.15799615,33.41796623,42.52688172,31.88498867,36.27996205,31.88498867,4984.347,429672.0,1.011598934,13.7,6.246094143,0.747250762,25.09519,3.535051377,29.58153551,70.41846449,8.514057681,0.086204271,0.420082087,0.568397762,0.0657926795769239,201812,-9.55,-2.33,-1.94,0.19,-4.8836059473950355,UVSP,2018,12,UVSP,2018,622945914.0,2018-12-31,0.20594783555000948,623362887.2732916,0.20581007511405025,converged,-21.61166607663379,1.0
UVSP.OQ,2019-12-31,0.005991864,0.027391864,0.024976115,47.63989599,44.79986775,50.01633223,42.32244629,21.58687943,31.95077345,56.75660671,36.27996205,42.32244629,36.27996205,5380.924,321128.0,1.163613931,13.78,5.486524486,0.816688946,25.09519,2.453767476,26.80601449,73.19398551,8.590615386,0.05967897,0.366232475,0.640879267,0.0687288171661397,201912,2.77,0.76,1.73,0.14,1.7632136109790713,UVSP,2019,12,UVSP,2019,773411756.0,2019-12-31,0.22654930624016972,773723393.2332978,0.2264580576109884,converged,-18.036988217258468,1.0
UVSP.OQ,2020-12-31,-0.264615942,-0.260215942,-0.118970311,45.76363235,49.37770506,49.89782644,44.55839139,47.63989599,44.79986775,50.01633223,42.32244629,44.55839139,42.32244629,6336.496,319709.0,0.870637614,15.31,5.194717544,1.100843801,17.90564,2.882640506,49.75526113,50.24473887,8.754081213,0.050455173,0.990258129,0.607212656,0.0655660574628442,202012,4.63,5.01,-1.69,0.01,2.5777264945852316,UVSP,2020,12,UVSP,2020,594354516.0,2020-12-31,0.47635999917220245,594664776.1710858,0.47611146328987813,converged,-8.410690866069222,1.0
UVSP.OQ,2021-12-31,0.2350775,0.2354775,0.208764802,43.77253391,48.81905492,54.10899517,46.00440171,45.76363235,49.37770506,49.89782644,44.55839139,46.00440171,44.55839139,7122.421,213980.0,1.140686302,13.77,1.597010489,1.077764948,17.54223,2.180829856,12.28199039,87.71800961,8.871002975,0.030043155,0.140016747,0.966211322,0.0947016058365627,202112,3.23,-1.62,3.24,0.01,3.064602919599693,UVSP,2021,12,UVSP,2021,882656216.6400001,2021-12-31,0.23314170982809249,882863872.5752697,0.23308687322043098,converged,-14.585976272510962,1.0
UVSP.OQ,2022-12-31,0.078374652,0.092574652,0.083068884,43.08091398,55.56543839,49.12947493,47.80120483,43.77253391,48.81905492,54.10899517,46.00440171,47.80120483,46.00440171,7222.016,440401.0,0.985029155,13.67,7.545624488,0.928219163,17.90564,4.83605226,17.97835857,82.02164143,8.884889417,0.060980341,0.219190427,0.786664424,0.0850379691313098,202212,-6.37,-0.76,1.35,0.33,-4.571930529107713,UVSP,2022,12,UVSP,2022,764875138.9499999,2022-12-31,0.24773226413025926,765302524.133421,0.24759391740357325,converged,-16.60461999342992,1.0
HMST.OQ,2017-12-31,0.281899417,0.289899417,0.251277128,22.15799615,30.29441877,20.9940517,22.58389032,21.15270351,26.86411542,20.1350967,20.57323606,22.58389032,20.57323606,6742.041,1104475.0,1.10510795,14.69,3.608172257,0.222993846,31.57154,4.01889515,14.71893076,85.28106924,8.816117977,0.163819087,0.172593178,0.199439475,0.0429441344428517,201712,1.06,-1.32,0.05,0.09,0.2823825968329687,HMST,2017,12,HMST,2017,547757160.0,2017-12-31,0.26246345884171307,548828992.8306668,0.2619508821453216,converged,-19.481025528099295,1.0
HMST.OQ,2018-12-31,-0.388945684,-0.370845684,-0.290888586,21.58687943,34.07861018,22.248501,24.91245101,22.15799615,30.29441877,20.9940517,22.58389032,24.91245101,22.58389032,7042.221,1077052.0,0.774977334,13.27,6.099855178,0.634813403,31.57154,3.805425763,20.1461309,79.8538691,8.859678882,0.15294209,0.252287474,0.541355688,0.0646868160946668,201812,-9.55,-2.33,-1.94,0.19,-4.684146867686955,HMST,2018,12,HMST,2018,401688584.0,2018-12-31,0.2975381103814072,402733804.3028004,0.29676590583712437,converged,-16.996879550874752,1.0
HMST.OQ,2019-12-31,0.012247506,0.033647506,0.030432456,20.28455285,42.49580079,22.84516608,29.30217698,21.58687943,34.07861018,22.248501,24.91245101,29.30217698,24.91245101,6812.435,605753.0,1.195029549,13.4,5.429816968,0.727719296,31.07465,1.938821127,15.85008749,84.14991251,8.826504898,0.08891872,0.188355365,0.644099358,0.0702293437153382,201912,2.77,0.76,1.73,0.14,1.8162071549127856,HMST,2019,12,HMST,2019,643307200.0,2019-12-31,0.24664723001175143,643895050.2932842,0.2464220510071452,converged,-18.21299915665524,1.0
HMST.OQ,2020-12-31,-0.040430614,-0.036030614,-0.026816939,18.99807322,38.09195116,44.75888453,35.0068062,20.28455285,42.49580079,22.84516608,29.30217698,35.0068062,29.30217698,7237.091,449735.0,1.02493279,14.0,6.242812574,1.052530338,24.61131846,1.947512841,18.1683939,81.8316061,8.886974609,0.062143063,0.22202172,0.901618168,0.0875081467698618,202012,4.63,5.01,-1.69,0.01,3.998681135604584,HMST,2020,12,HMST,2020,638577000.0,2020-12-31,0.39797112807220586,639013443.3220313,0.39769931557277677,converged,-10.50673561537762,1.0
TMP.A,2017-12-31,0.131126082,0.139126082,0.088180934,22.15799615,30.62559847,62.30954015,37.62173129,21.15270351,27.7450528,65.83617747,37.46257008,37.62173129,37.46257008,6648.29,1163610.0,2.148563782,12.3,4.567130895,0.737862105,31.26011,2.344976329,41.41654992,58.58345008,8.802114958,0.175023954,0.706966726,0.496553109,0.0545096655952489,201712,1.06,-1.32,0.05,0.09,0.5176021628057421,TMP,2017,12,TMP,2017,1174246575.0,2017-12-31,0.22436666050580614,1175375795.127293,0.22415110446833852,converged,-23.020384900244835,1.0
TMP.A,2018-12-31,-0.179048293,-0.160948293,-0.076008186,21.58687943,21.21166913,69.47812569,35.53311314,22.15799615,30.62559847,62.30954015,37.62173129,35.53311314,37.62173129,6758.436,1174780.0,1.84371647,13.1,6.089951234,0.902684464,31.26011,3.427466845,46.03583659,53.96416341,8.818546781,0.17382424,0.853081632,0.569011767,0.0611342905216374,201812,-9.55,-2.33,-1.94,0.19,-4.538676315011525,TMP,2018,12,TMP,2018,1082731845.0,2018-12-31,0.23381130282226478,1083871905.003903,0.23356537070282007,converged,-22.07228343974151,1.0
TMP.A,2019-12-31,0.051788533,0.073188533,0.069957274,22.8865219,32.5704858,63.40761965,39.35638758,21.58687943,21.21166913,69.47812569,35.53311314,39.35638758,35.53311314,6725.623,735481.0,2.059247576,13.5,5.890756362,0.733863804,31.26011,1.720087584,5.265666954,94.73433305,8.81367984,0.109355074,0.055583512,0.70685621,0.0777083737836322,201912,2.77,0.76,1.73,0.14,2.0590127867184824,TMP,2019,12,TMP,2019,1320756750.0,2019-12-31,0.1605560203531836,1321470494.2514606,0.1604693018550714,converged,-29.148723716527808,1.0
TMP.A,2020-12-31,-0.139390995,-0.134990995,-0.122565962,21.86357029,23.41648932,69.6234773,37.09166211,22.8865219,32.5704858,63.40761965,39.35638758,37.09166211,39.35638758,7622.171,344065.0,1.462662523,14.4,4.85664408,0.719492095,29.10481,1.118925985,8.693476369,91.30652363,8.938816516,0.045140026,0.095211996,0.673996821,0.074067605265612,202012,4.63,5.01,-1.69,0.01,3.051467382541048,TMP,2020,12,TMP,2020,1019075699.9999999,2020-12-31,0.28079749708232116,1019409596.3425008,0.2807055249667063,converged,-13.605600217816463,1.0
TMP.A,2021-12-31,0.187878176,0.188278176,0.177702558,20.26364203,19.12008529,61.86447204,32.16250705,21.86357029,23.41648932,69.6234773,37.09166211,32.16250705,37.09166211,7819.982,190787.0,1.674300532,14.2,1.469182905,0.666706002,20.91807,0.719645563,5.792095389,94.20790461,8.964437532,0.024397371,0.061482053,0.635792988,0.0725582878997508,202112,3.23,-1.62,3.24,0.01,2.0384803308605934,TMP,2021,12,TMP,2021,1218102191.46,2021-12-31,0.21332075604415007,1218287339.8520098,0.21328833676696712,converged,-14.943251822247689,1.0
HBNC.OQ,2017-12-31,0.215475986,0.223475986,0.134824475,22.15799615,47.43665649,46.74559597,40.35699617,21.15270351,37.49865837,65.30858931,42.1104267,40.35699617,42.1104267,3964.303,601810.0,1.552745427,12.91,5.344919433,1.000335964,26.17739,2.576867527,43.36036363,56.63963637,8.28508533,0.151807266,0.765548058,0.639132048,0.0649014456681112,201712,1.06,-1.32,0.05,0.09,0.6598060134531661,HBNC,2017,12,HBNC,2017,817270386.2738999,2017-12-31,0.1778466905725911,817854410.1004453,0.17771969155726408,converged,-28.181479665442357,1.0
HBNC.OQ,2018-12-31,-0.336125761,-0.318025761,-0.179837969,21.58687943,44.08740393,49.76571175,39.78300858,22.15799615,47.43665649,46.74559597,40.35699617,39.78300858,40.35699617,4246.688,588221.0,1.230840994,13.39,6.92625798,1.083842783,26.03218,3.144774413,40.49020425,59.50979575,8.353894664,0.138512883,0.680395618,0.720988272,0.0724209343266711,201812,-9.55,-2.33,-1.94,0.19,-6.03719245858001,HBNC,2018,12,HBNC,2018,695855394.0,2018-12-31,0.2652154263909652,696426230.4421904,0.2649980384986251,converged,-18.62683720522413,1.0
HBNC.OQ,2019-12-31,-0.009072593,0.012327407,0.014666294,20.28455285,42.41034245,65.35392126,44.56294151,21.58687943,44.08740393,49.76571175,39.78300858,44.56294151,39.78300858,5246.829,606052.0,1.302606233,13.95,5.443409882,1.003927188,25.87951,2.408741001,42.32284032,57.67715968,8.565379173,0.115508243,0.733788566,0.650259213,0.0653919116348416,201912,2.77,0.76,1.73,0.14,1.692235842975815,HBNC,2019,12,HBNC,2019,837848700.0,2019-12-31,0.19932271510505356,838436840.4564986,0.19918289568516123,converged,-23.79310127765454,1.0
