instrument,date,ritrf,rit,new_wacc,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score,esg_combined_score_1,total_assets,debt__total,price_to_book_value_per_share,capital_adequacy__total_,weighted_average_cost_of_capital_,beta_levered,wacc_tax_rate_,wacc_cost_of_debt_,wacc_debt_weight_,wacc_equity_weight_,lnta,td_ta,d_e,beta_unlevered,WACC_CAPM,yyyymm,mkt_rf_x,smb_x,hml_x,rf_x,WACC_FF,year,beta_mkt,beta_smb,beta_hml,n_obs,beta_merge,mkt_rf,smb,hml,rf,factor_merge,weight_sum,kE_FF
FCNCA.OQ,2018-12-31,-0.161272369,-0.143172369,-0.118327165,21.58687943,17.28665197,42.79480346,23.98030862,22.15799615,23.26643699,30.13612446,22.38915755,23.98030862,22.38915755,35408.629,892.154,1.256677533,13.99,8.796723209,1.15023372,0.35772370000000003,0.026874927450000002,0.154862947,0.845137053,10.47471083,0.025195949,0.183240039,1.029116271,0.0960745804368637,201812,-9.55,-2.33,-1.94,0.19,0.016784243598380797,2018,0.0133865421476975,0.0073206357496753,0.0026374447601586,12,both,-0.0682,-0.0323,-0.0962,0.0181,both,1.0,0.01669685910488526
FCNCA.OQ,2019-12-31,0.145414506,0.166814506,0.146258936,20.28455285,27.46066693,46.43213414,30.33605909,21.58687943,17.28665197,42.79480346,23.98030862,30.33605909,23.98030862,39824.496,1326.871,1.577477211,12.12,7.583039838,1.145386755,0.35715420000000003,0.01661129308,0.1316516976,0.8683483024,10.59223748,0.033317961,0.151611625,1.043667862,0.0970779168240782,201912,2.77,0.76,1.73,0.14,0.020752789234904617,2019,0.0077277692949678,0.0110114357438895,0.0060506161439689,12,both,0.28350000000000003,-0.0621,-0.1036,0.021400000000000002,both,1.0,0.02228016860291266
FCNCA.OQ,2020-12-31,-0.013812664,-0.009412664,-0.004106414,18.99807322,23.4416618,29.99395953,22.42488968,20.28455285,27.46066693,46.43213414,30.33605909,22.42488968,30.33605909,49957.68,1889.65,1.449418139,13.81,5.90187254,1.175696214,0.35715420000000003,0.013718615469999999,0.2562091025,0.6763134051999999,10.81893153,0.037825015,0.378831915,0.945450239,0.0782086362295717,202012,4.63,5.01,-1.69,0.01,-0.004382777529256242,2020,0.0033284091774849,0.0075486464233171,0.0340888517433711,12,both,0.2359,0.13449999999999998,-0.47,0.0044,both,0.9325225076999999,-0.009821295650479577
FCNCA.OQ,2021-12-31,0.210241637,0.210641637,0.177958062,19.0205481,26.94636989,36.26624314,26.64997628,18.99807322,23.4416618,29.99395953,22.42488968,26.64997628,22.42488968,58308.14,1783.479,1.852509066,14.35,1.653390682,1.141730115,0.2363595,0.01518481851,0.1272104579,0.8378351259,10.97349699,0.030587136,0.151832328,1.023105791,0.0935708651024555,202112,3.23,-1.62,3.24,0.01,0.007318609853719565,2021,0.0172396094319813,0.0096470399534934,0.0110739088754833,12,both,0.23870000000000002,-0.037200000000000004,0.2545,0.0004,both,0.9650455837999999,0.0069745346939544825
FCNCA.OQ,2022-12-31,-0.069155629,-0.054955629,-0.018427777,17.26625006,24.85207039,27.68063315,22.48928518,19.0205481,26.94636989,36.26624314,26.64997628,22.48928518,26.64997628,109298.0,7640.0,1.252809856,13.18,6.688676958,0.950320254,0.2274765,0.04547467685,0.3809386691,0.5788351571,11.60183338,0.069900639,0.658112529,0.630015642,0.0692530420238117,202212,-6.37,-0.76,1.35,0.33,0.02210886165896466,2022,0.0020291483405998,0.0341246925566853,0.0143508046408889,12,both,-0.2132,-0.0702,0.2581,0.014199999999999999,both,0.9597738262,0.015075774834118238
CFG.N,2016-12-31,0.419556332,0.421556332,0.199828047,21.15270351,42.14945319,67.7460182,45.29469533,18.2821119,32.13164792,56.42361111,36.24979737,45.29469533,36.24979737,149520.0,17149.0,0.935433439,14.0,5.347639752,1.158132807,0.34226565000000003,0.026149517150000003,0.5392799353000001,0.4520220012,11.91518544,0.114693686,1.193039131,0.648921936,0.0594810762241566,201612,1.81,0.14,3.47,0.03,0.014047648373317245,2016,0.0231092975805843,0.00388997107999,0.022866941463282,12,both,0.1336,0.0654,0.2281,0.002,both,0.9913019365000001,0.010557755613172033
CFG.N,2017-12-31,0.284639539,0.292639539,0.16836183,61.11029612,59.28591744,62.21089774,57.69968745,21.15270351,42.14945319,67.7460182,45.29469533,57.69968745,45.29469533,152336.0,14436.0,1.029032914,13.9,5.988760859,1.249201545,0.32684565,0.02620637605,0.4443169629,0.5485371659,11.93384389,0.094764205,0.810003388,0.808410057,0.0722606253583909,201712,1.06,-1.32,0.05,0.09,0.016170451399667295,2017,0.0371780314726913,0.0214595910832934,-0.0024667035225378,12,both,0.215,-0.0528,-0.13369999999999999,0.008,both,0.9928541288,0.015190008618394042
CFG.N,2018-12-31,-0.413463639,-0.395363639,-0.185506792,63.18226927,58.30754806,81.18988375,64.25490469,61.11029612,59.28591744,62.21089774,57.69968745,64.25490469,57.69968745,160518.0,17242.0,0.693518414,13.3,7.224603756,1.35224846,0.31829885,0.03329800141,0.4880651133,0.4972271139,11.98616136,0.107414745,0.981573811,0.81014682,0.0730617648720185,201812,-9.55,-2.33,-1.94,0.19,0.018951862293119633,2018,0.0159231604973253,0.0021195245776015,0.0115540756769503,12,both,-0.0682,-0.0323,-0.0962,0.0181,both,0.9852922272,0.015834077730103268
CFG.N,2019-12-31,0.057691624,0.079091624,0.047298398,62.4867593,62.67575442,81.02030889,66.4628819,63.18226927,58.30754806,81.18988375,64.25490469,66.4628819,64.25490469,165733.0,14321.0,0.852554272,13.0,6.519585371,1.475102424,0.31782330000000003,0.022283589090000003,0.45196145280000005,0.5111537006,12.01813334,0.086410069,0.88419873,0.920110427,0.0749853175059643,201912,2.77,0.76,1.73,0.14,0.018356942615176355,2019,0.0113937480254902,0.0202024145678725,0.0087239673825626,12,both,0.28350000000000003,-0.0621,-0.1036,0.021400000000000002,both,0.9631151534,0.022471754599728107
CFG.N,2020-12-31,-0.250938334,-0.246538334,-0.114185757,61.26114298,59.98081933,84.90031241,66.31182903,62.4867593,62.67575442,81.02030889,66.4628819,66.31182903,66.4628819,183349.0,8589.0,0.737735347,13.4,7.146289177,1.837902819,0.3091004,0.02135510053,0.42264976439999996,0.48844991579999997,12.11914672,0.046845088,0.865287823,1.150251439,0.0837300128856775,202012,4.63,5.01,-1.69,0.01,0.007935695245646687,2020,0.0147477608729497,0.0161319539150539,0.0139759759617045,12,both,0.2359,0.13449999999999998,-0.47,0.0044,both,0.9110996802,0.0034800358895024693
CFG.N,2021-12-31,0.308958679,0.309358679,0.217880937,63.24046111,57.7425825,79.87900603,64.01186402,61.26114298,59.98081933,84.90031241,66.31182903,64.01186402,66.31182903,188409.0,7006.0,0.931794009,12.7,1.964402041,1.570129055,0.2249198,0.02202189243,0.23939648819999998,0.6910901716,12.14637041,0.03718506,0.346404128,1.237792841,0.1007759528995029,202112,3.23,-1.62,3.24,0.01,0.006983465735419194,2021,0.0042716800511981,0.0052535386432621,0.0116624811940555,12,both,0.23870000000000002,-0.037200000000000004,0.2545,0.0004,both,0.9304866597999999,0.004192319854578762
CFG.N,2022-12-31,0.007684097,0.021884097,0.024001109,65.21847322,50.91189585,82.95336675,62.1143396,63.24046111,57.7425825,79.87900603,64.01186402,62.1143396,64.01186402,226733.0,15890.0,0.894129386,12.8,8.254732547,1.343459654,0.2210279,0.046222043680000005,0.2696113368,0.6531486585999999,12.33152839,0.070082432,0.412787094,1.01657904,0.0907255208933396,202212,-6.37,-0.76,1.35,0.33,0.020514954620623322,2022,0.0068866966776084,0.0210604289970118,0.0205088101471109,12,both,-0.2132,-0.0702,0.2581,0.014199999999999999,both,0.9227599953999999,0.016546638051712984
FITB.OQ,2016-12-31,0.361725902,0.363725902,0.162077297,64.97526488,59.44044488,61.64834326,58.28348276,64.01731298,52.95515868,49.95163904,51.10988516,58.28348276,51.10988516,142177.0,17681.0,1.360792436,15.02,5.608279197,1.270791469,0.2877828,0.02893030086,0.5498628127,0.4144537449,11.86482804,0.124359074,1.326716961,0.653393242,0.0606312473121171,201612,1.81,0.14,3.47,0.03,0.014700011722898674,2016,0.021741657070673,0.0022360531945497,0.0135069220444446,12,both,0.1336,0.0654,0.2281,0.002,both,0.9643165576,0.008131852181903276
FITB.OQ,2017-12-31,0.263389688,0.271389688,0.160605685,76.96133554,62.50707575,70.55559635,64.58402315,64.97526488,59.44044488,61.64834326,58.28348276,64.58402315,58.28348276,142081.0,18749.0,1.415699809,15.16,6.568211141,1.359465808,0.2786469,0.02869746808,0.4026991172,0.5610729325,11.8641526,0.131959938,0.71773043,0.895718919,0.0785616281721935,201712,1.06,-1.32,0.05,0.09,0.014656933914379885,2017,0.0211674438041209,0.0036906378655573,0.0081588032761351,12,both,0.215,-0.0528,-0.13369999999999999,0.008,both,0.9637720497,0.011265302740565305
FITB.OQ,2018-12-31,-0.363805206,-0.345705206,-0.162174211,76.65388381,63.15912665,73.14168849,65.70384986,76.96133554,62.50707575,70.55559635,64.58402315,65.70384986,64.58402315,146069.0,16653.0,1.019855491,14.48,7.118726075,1.248538406,0.2786469,0.03505213728,0.4611830688,0.5028423274,11.89183439,0.114007763,0.917152443,0.751411501,0.0706935259618454,201812,-9.55,-2.33,-1.94,0.19,0.019336224248275947,2018,0.0150647535842095,0.0001229127842138,0.0187622885390355,12,both,-0.0682,-0.0323,-0.0962,0.0181,both,0.9640253962,0.015263681565171595
FITB.OQ,2019-12-31,0.064782664,0.086182664,0.052853723,82.38355483,76.92876347,70.86038736,72.73994119,76.65388381,63.15912665,73.14168849,65.70384986,72.73994119,65.70384986,169369.0,15699.0,1.121394866,13.84,6.502169961,1.406457037,0.2786469,0.023445152089999997,0.4227529113,0.5303157883,12.03983505,0.092691106,0.797172026,0.892964492,0.0752698155056302,201912,2.77,0.76,1.73,0.14,0.019459317453200897,2019,0.0116357286900791,0.0098572821154042,0.008443251779301,12,both,0.28350000000000003,-0.0621,-0.1036,0.021400000000000002,both,0.9530686996,0.023211870979935243
FITB.OQ,2020-12-31,-0.187712335,-0.183312335,-0.075366276,87.60113796,80.77419335,69.6733807,77.92706696,82.38355483,76.92876347,70.86038736,72.73994119,77.92706696,72.73994119,204680.0,15991.0,0.935975335,15.08,6.292732952,1.645132222,0.2786469,0.023063158900000002,0.4817580372,0.45485826529999995,12.22920306,0.078126832,1.0591388,0.932607736,0.0740417420323298,202012,4.63,5.01,-1.69,0.01,0.007554219238154786,2020,0.014127768254763,0.0037625944180888,0.0196840658199206,12,both,0.2359,0.13449999999999998,-0.47,0.0044,both,0.9366163024999999,-0.0010127014548311462
FITB.OQ,2021-12-31,0.265553891,0.265953891,0.182950629,81.19292897,80.11262371,75.36025297,76.06580873,87.60113796,80.77419335,69.6733807,77.92706696,76.06580873,77.92706696,211116.0,12646.0,1.479793335,13.42,1.870057349,1.445929091,0.2154903,0.021419928709999998,0.281442291,0.6701207925999999,12.26016302,0.059900718,0.419987402,1.087586525,0.0926593203528148,202112,3.23,-1.62,3.24,0.01,0.008425785406082499,2021,0.008000833990749,0.0046435380074598,0.013276797326046,12,both,0.23870000000000002,-0.037200000000000004,0.2545,0.0004,both,0.9515630836,0.005516004379192989
FITB.OQ,2022-12-31,-0.018386825,-0.004186825,0.010014294,79.52921572,78.81547378,56.13253798,68.34767822,81.19292897,80.11262371,75.36025297,76.06580873,68.34767822,76.06580873,207452.0,18608.0,1.474057637,12.79,7.638112793,1.229029974,0.2123969,0.04671247363,0.3406300607,0.6013600231,12.24265527,0.089697858,0.566432832,0.849878543,0.0823091480086513,202212,-6.37,-0.76,1.35,0.33,0.022357259091410682,2022,0.0049166867613235,0.0243391388958848,0.0189659241547872,12,both,-0.2132,-0.0702,0.2581,0.014199999999999999,both,0.9419900838,0.01633825985634529
FRCB.PK,2016-12-31,0.4948226,0.4968226,0.420021492,21.15270351,36.37394181,50.95136519,36.38396661,18.2821119,30.57960897,36.86887255,28.44028017,36.38396661,28.44028017,73277.772,6811.308,2.464239347,14.46,7.153789567,0.990237747,0.303649,0.02317255947,0.07384160471000001,0.8430171398999999,11.20201259,0.092951898,0.087592056,0.933310636,0.0849171572111738,201612,1.81,0.14,3.47,0.03,0.005852532237214902,2016,0.0078697005802405,-0.0004581552569419,0.0109931162810235,12,both,0.1336,0.0654,0.2281,0.002,both,0.9168587446099999,0.005528958467417591
FRCB.PK,2017-12-31,0.421201866,0.429201866,0.362741418,22.15799615,43.10584389,56.75932281,41.81385478,21.15270351,36.37394181,50.95136519,36.38396661,41.81385478,36.38396661,87780.507,10071.807,2.05165595,14.11,6.621407901,0.947147187,0.2729984,0.023846443819999997,0.1085649086,0.8407682295,11.38259474,0.114738538,0.129125846,0.865864427,0.0828483603159705,201712,1.06,-1.32,0.05,0.09,0.013073939865345045,2017,0.0195460303072471,0.0293774610377461,-0.0198963986125892,12,both,0.215,-0.0528,-0.13369999999999999,0.008,both,0.9493331381,0.013311415067768308
FRCB.PK,2018-12-31,-0.665562677,-0.647462677,-0.543364261,21.58687943,38.74555725,52.45280924,38.10080772,22.15799615,43.10584389,56.75932281,41.81385478,38.10080772,41.81385478,99205.204,10473.907,1.851950432,13.43,7.665253768,0.905397312,0.24528421609999998,0.03169590924,0.09571389477,0.8427572594,11.50494575,0.105578201,0.113572317,0.833918167,0.0809844394434383,201812,-9.55,-2.33,-1.94,0.19,0.01562109302867305,2018,0.0118296970108095,0.0117161302171543,0.0113918506695897,12,both,-0.0682,-0.0323,-0.0962,0.0181,both,0.93847115417,0.01581888762343418
FRCB.PK,2019-12-31,-0.167573798,-0.146173798,-0.127175688,24.26353182,55.91865254,44.99461777,44.50668703,21.58687943,38.74555725,52.45280924,38.10080772,44.50668703,38.10080772,116263.634,14275.604,2.274782765,12.73,6.74863594,0.908832993,0.18817730000000002,0.02638232185,0.06899981300000001,0.8801407063000001,11.6636156,0.122786494,0.078396343,0.85445229,0.0838751070248218,201912,2.77,0.76,1.73,0.14,0.019760900058493777,2019,0.0054292229607406,0.0219977449045822,0.007724141921476,12,both,0.28350000000000003,-0.0621,-0.1036,0.021400000000000002,both,0.9491405193000001,0.020772903647730493
FRCB.PK,2020-12-31,0.114195663,0.118595663,0.101708844,25.20943496,53.52827411,49.48689777,45.25974325,24.26353182,55.91865254,44.99461777,44.50668703,45.25974325,44.50668703,142502.134,13529.458,2.506849546,12.55,6.516784653,1.056269296,0.18628409999999998,0.021207649659999998,0.07991076817,0.8459822352999999,11.86711225,0.094942143,0.094459156,0.980876283,0.0893094415311716,202012,4.63,5.01,-1.69,0.01,0.002524065655556021,2020,0.0097439715580118,0.0060316740432898,0.0130986235703809,12,both,0.2359,0.13449999999999998,-0.47,0.0044,both,0.9258930034699999,0.0013535099712784389
MTB.N,2016-12-31,0.292043438,0.294043438,0.184798091,29.36119289,44.96845278,60.10381115,45.12374707,25.98120094,47.46944463,50.85171569,42.96013101,45.12374707,42.96013101,123449.206,9657.277,1.601520055,14.09,5.086437666,0.768099758,0.33714849999999996,0.023984211059999996,0.3491598038,0.6095941482,11.72358506,0.078228749,0.572774205,0.556729481,0.0566147948686328,201612,1.81,0.14,3.47,0.03,0.01022271435013712,2016,0.0140377788638558,-0.003498703616368,0.0176112502648522,12,both,0.1336,0.0654,0.2281,0.002,both,0.958753952,0.0076637582251134545
MTB.N,2017-12-31,0.150937043,0.158937043,0.116514101,35.44657245,47.90272034,46.26515671,42.32876069,29.36119289,44.96845278,60.10381115,45.12374707,42.32876069,45.12374707,118593.487,8316.529,1.708661496,14.75,5.44999953,0.822495312,0.3507388,0.022515893349999996,0.2546162797,0.7096642858,11.68345685,0.070126355,0.358784125,0.667098347,0.0658707749186637,201712,1.06,-1.32,0.05,0.09,0.014591618021045812,2017,0.0336802669932847,0.0122126603882527,-0.0053845314514338,12,both,0.215,-0.0528,-0.13369999999999999,0.008,both,0.9642805655,0.015316340790113167
MTB.N,2018-12-31,-0.256841953,-0.238741953,-0.15474328,34.293491,48.1141228,55.69287142,45.74379069,35.44657245,47.90272034,46.26515671,42.32876069,45.74379069,42.32876069,120097.403,12843.292,1.393304784,13.68,6.860261235,0.966665693,0.3553041,0.026666668759999998,0.2956993589,0.6694546517000001,11.69605838,0.106940631,0.441701851,0.752407575,0.070466990135713,201812,-9.55,-2.33,-1.94,0.19,0.01569717651699099,2018,0.0141307517906281,-0.0010286333861138,0.0136745438971631,12,both,-0.0682,-0.0323,-0.0962,0.0181,both,0.9651540106000001,0.015854016463343553
MTB.N,2019-12-31,0.025840125,0.047240125,0.032786839,37.36484516,53.39285035,71.3987053,54.64594977,34.293491,48.1141228,55.69287142,45.74379069,54.64594977,45.74379069,119872.757,7048.549,1.532064022,13.05,5.863137133,1.109997784,0.3553041,0.01811456143,0.3588243621,0.605340275,11.6941861,0.058800258,0.592764726,0.803093285,0.0693855422212006,201912,2.77,0.76,1.73,0.14,0.016945717187156546,2019,0.0075977339420502,0.0232167301290662,0.0100485255091643,12,both,0.28350000000000003,-0.0621,-0.1036,0.021400000000000002,both,0.9641646371,0.021071171388806802
MTB.N,2020-12-31,-0.272267787,-0.267867787,-0.167227685,80.23956206,61.11637779,76.76379777,67.67161563,37.36484516,53.39285035,71.3987053,54.64594977,67.67161563,54.64594977,142601.105,4441.675,1.093540195,13.37,6.081572222,1.221512704,0.3553041,0.01669973243,0.2964731781,0.6362078512,11.86780654,0.03114755,0.466000502,0.939315462,0.076677657685534,202012,4.63,5.01,-1.69,0.01,0.0021241118671016255,2020,0.0092538186547828,0.0038979015650345,0.0186927949452996,12,both,0.2359,0.13449999999999998,-0.47,0.0044,both,0.9326810293000001,-0.00167837004313041
MTB.N,2021-12-31,0.261701277,0.262101277,0.207343621,83.26220367,66.697731,80.20069911,72.35887735,80.23956206,61.11637779,76.76379777,67.67161563,72.35887735,67.67161563,155107.16,3532.415,1.223523137,15.33,1.773489804,1.077432443,0.2426575,0.02119175052,0.14667637149999999,0.7821005445,11.95187151,0.022774029,0.18754158,0.943433549,0.0848033210684749,202112,3.23,-1.62,3.24,0.01,0.005028343731418977,2021,0.0030713863140011,0.0054685641386724,0.0097824706721016,12,both,0.23870000000000002,-0.037200000000000004,0.2545,0.0004,both,0.928776916,0.0034193481132433067
MTB.N,2022-12-31,0.089512436,0.103712436,0.089769579,90.80828067,85.95141549,82.4770445,83.99511722,83.26220367,66.697731,80.20069911,72.35887735,56.48353992,72.35887735,200729.841,7519.488,1.053507213,13.6,7.099389923,0.820146224,0.2426575,0.04475625001,0.1187070813,0.8267659106,12.20971521,0.037460738,0.143580039,0.739710633,0.0762914758035657,202212,-6.37,-0.76,1.35,0.33,0.01765513690119364,2022,0.0013452324675259,0.0174514779579789,0.0147213961447394,12,both,-0.2132,-0.0702,0.2581,0.014199999999999999,both,0.9454729919,0.0164876950302306
HBAN.OQ,2016-12-31,0.325740506,0.327740506,0.164234666,29.82935769,60.45459718,72.90321616,57.48007622,18.38251351,49.02941309,62.5268051,46.84269656,57.48007622,46.84269656,99714.097,12001.813,1.55385172,13.05,5.90373628,1.224840376,0.2426771,0.03053360794,0.48646026210000004,0.46678958930000003,11.51006234,0.120362249,1.042140342,0.684560262,0.0652744892620764,201612,1.81,0.14,3.47,0.03,0.015174917654207027,2016,0.0247497747227713,-0.0037346762488868,0.0146801848244251,12,both,0.1336,0.0654,0.2281,0.002,both,0.9532498514000001,0.008410872234736414
HBAN.OQ,2017-12-31,0.241138193,0.249138193,0.147690037,70.24456482,64.62662581,84.31130449,68.20357631,29.82935769,60.45459718,72.90321616,57.48007622,68.20357631,57.48007622,104185.0,14262.0,1.602043362,13.39,6.570205225,1.341091508,0.2426771,0.02915893336,0.40376991689999997,0.5570149408,11.55392344,0.136891107,0.724881663,0.865795952,0.0779173499481448,201712,1.06,-1.32,0.05,0.09,0.01677564497868453,2017,0.0305461711893356,0.0165784493240655,-0.0031233913190746,12,both,0.215,-0.0528,-0.13369999999999999,0.008,both,0.9607848577,0.014109682100756771
HBAN.OQ,2018-12-31,-0.321242222,-0.303142222,-0.165153433,83.58072275,74.0567996,92.17890399,80.3323948,70.24456482,64.62662581,84.31130449,68.20357631,80.3323948,68.20357631,108781.0,10642.0,1.260477386,12.98,8.179809376,1.364420427,0.2415136,0.0371095029,0.37777540340000004,0.5798819328,11.59709197,0.097829584,0.651469518,0.913186754,0.0834139151892121,201812,-9.55,-2.33,-1.94,0.19,0.019760514576131066,2018,0.0176868416333143,0.0021952992719205,0.011257868315385,12,both,-0.0682,-0.0323,-0.0962,0.0181,both,0.9576573362,0.015739842302184896
